target	fet_p_value_and_ratio
CD00176997_T116;CD00176997_T121;CD00176997_T129;CD00176997_T220;CD00176997_T777:atlizumab	322.77589117897594
CDM00001483_T121;CDM00001483_T129;CDM00001483_T220:chickenpox_vaccine	322.77451062956703
CD00249387_T200:capsaicin_topical	322.7744537129366
CD00356081_T777:Analgesics	322.7744472360917
CD00000835_T109;CD00000835_T121;CD00000835_T231;CD00000835_T777:2-Heptenoic_acid,_7-((2-amino-2-carboxyethyl)thio)-2-(((2,2-dimethylcyclopropyl)carbonyl)amino)-,_(R-(R*,S*-(Z)))-	322.76668612506353
CD00203626_T116;CD00203626_T121;CD00203626_T129;CD00203626_T220:golimumab	322.76443239631277
CD00004519_T109;CD00004519_T121:4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone	322.7639977254333
CDM00000766_T109;CDM00000766_T121;CDM00000766_T226;CDM00000766_T777:(-)-14-Hydroxydihydrocodeinone	322.7572847774928
CDM00003264_T109;CDM00003264_T121;CDM00003264_T226;CDM00003264_T777;CDM00003264_T116:1008,_CI	322.7550769279485
CD00092266_T109;CD00092266_T121;CD00092266_T220;CD00092266_T777:N-(((5-methyl-3-phenylisoxazol-4-yl)-phenyl)sulfonyl)propanamide	322.75079109235844
CDM00014217_T109;CDM00014217_T195;CDM00014217_T220;CDM00014217_T777:(4S,4AS,5ar,12as)-9-(2-(tert-butylamino)acetamido)-4,7-bis(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,10,12,12a-tetrahydroxy-1,11-dioxo-2-naphthacenecarboxamide	322.7455183730355
CDM00000965_T109;CDM00000965_T121;CDM00000965_T231;CDM00000965_T777:Crispin	322.73757910727477
CDM00001272_T109;CDM00001272_T121;CDM00001272_T777;CDM00001272_T220:1H-Pyrrolizine-1-carboxylic_acid,_5-benzoyl-2,3-dihydro	322.7363864366211
CDM00001545_T109;CDM00001545_T195;CDM00001545_T234;CDM00001545_T777;CDM00001545_T121:9-[(E)-4-[(2S,3R,4R,5S)-3,4-dihydroxy-5-[[(2S,3S)-3-_[(2S,3S)-3-hydroxybutan-2-yl]oxiran-2-yl]methyl]_oxan-2-yl]-3-methylbut-2-enoyl]oxynonanoic_acid	322.7340673883561
CD00002116_T109;CD00002116_T195;CD00002116_T231;CD00002116_T777:2,6_dimethoxyphenylpenicillin	322.72540296282773
CDM00011310_T109;CDM00011310_T121;CDM00011310_T777;CDM00011310_T234:Noxafil	322.7243397651808
CD00297255_T109;CD00297255_T121;CD00297255_T777:Other_opioids	322.7237162903005
CD00030816_T109;CD00030816_T195;CD00030816_T777:3rd_generation_cephalosporins	322.72142394695015
CDM00007454_T116;CDM00007454_T195;CDM00007454_T777;CDM00007454_T231:Cubicin	322.7211764403572
CDM00001422_T109;CDM00001422_T121;CDM00001422_T220;CDM00001422_T777:(-)-1-Propyl-2',6'-dimethyl-2-piperidylcarboxyanilid	322.72090234491714
CD00166712_T121;CD00166712_T129:Pneumococcal_Conjugate_Vaccine	322.7169390409517
CD00001558_T109;CD00001558_T121;CD00001558_T231:Aurothiomalate_Disodium	322.70987401574286
CD00229131_T109;CD00229131_T121;CD00229131_T231:3-((3R,4R)-4-Methyl-3-(Methyl(7H-Pyrrolo(2,3-D)Pyrimidin-4-yl)Amino)Piperidin-1-yl)-3-Oxopropanenitrile	322.7090688552821
CDM00009181_T109;CDM00009181_T195;CDM00009181_T231;CDM00009181_T777;CDM00009181_T121:(1R,5S,6S,8R,2'S,4's)-2-(2-(3-carboxyphenylcarbamoyl)pyrrolidin-4-ylthio)-6-(1-hydroxyethyl)-1-methylcarbapenem-3-carboxylic_acid	322.70518245786036
CDM00011304_T116;CDM00011304_T121;CDM00011304_T129;CDM00011304_T777;CDM00011304_T220:CDP_870	322.70463816949393
CDM00001258_T109;CDM00001258_T121;CDM00001258_T231;CDM00001258_T777:4-Isoxazolecarboxamide,_5-methyl-N-(4-(trifluoromethyl)phenyl)-	322.7030827543498
CDM00000140_T121;CDM00000140_T777:Agents,_Antiviral	322.702235740178
CDM00001811_T114;CDM00001811_T121;CDM00001811_T777;CDM00001811_T220:1(3-hydroxy-2-phosphonomethoxypropyl)_Cytosine	322.7004317409642
CDM00001458_T109;CDM00001458_T195;CDM00001458_T220;CDM00001458_T777:(2S,3S,5R)-3-Methyl-7-oxo-3-(1H-1,2,3-triazol-1-ylmethyl)-4-thia-1-azabicyclo(3.2.0)heptane-2-carboxylic_acid,_4,4-dioxide	322.6978877436428
CDM00003371_T116;CDM00003371_T121;CDM00003371_T220;CDM00003371_T777;CDM00003371_T200:1-[(4R,5S)-5-[(2-Aminoethyl)amino]-N(2)-(10,12-dimethyl-1-oxotetradecyl)-4-hydroxy-L-ornithine]-5-[(3R)-3-hydroxy-L-ornithine]-pneumocandin_b0	322.6976462368756
CD00043676_T121:agents_antiretroviral	322.69316521769315
CDM00003755_T109;CDM00003755_T121;CDM00003755_T231;CDM00003755_T777:Linezlid	322.6926507710481
CDM00007384_T116;CDM00007384_T195;CDM00007384_T777;CDM00007384_T121;CDM00007384_T231:FK_463	322.6904107084098
CDM00001488_T109;CDM00001488_T121;CDM00001488_T231;CDM00001488_T777:3',4'-Didehydro-4'-deoxy-C'-norvincaleukoblastine	322.6900676316135
CDM00003271_T109;CDM00003271_T121;CDM00003271_T231;CDM00003271_T777:(2R,3S)-2-(2,4-Difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)butan-2-ol	322.6897723178454
CD00356245_T777:highly_active_antiretroviral_therapy_(haart)	322.6897196403651
CD00001156_T109;CD00001156_T121;CD00001156_T220;CD00001156_T777:1,2-Dimercapto-3-propanol	322.6881928785425
CDM00000842_T109;CDM00000842_T121;CDM00000842_T234;CDM00000842_T777:4H-Pyrazino(2,1-a)isoquinolin-4-one,_2-(cyclohexylcarbonyl)-1,2,3,6,7,11b-hexahydro-	322.68742667366035
CDM00000918_T109;CDM00000918_T195;CDM00000918_T220;CDM00000918_T121:(2S,5R)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid_4,4-dioxide	322.6854443880682
CDM00000096_T109;CDM00000096_T121;CDM00000096_T777;CDM00000096_T131:analgesics_opioid	322.6810252719056
CD00000675_T109;CD00000675_T195;CD00000675_T777:(+)-(4R,5S,6S)-6-((R)-1-Hydroxyethyl)-3-(((3S,5S)-5-((R)-1-hydroxy-3-(methylamino)propyl)-3-pyrrolidinyl)thio)-4-methyl-7-oxo-1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic_Acid	322.67751766767356
CDM00001374_T109;CDM00001374_T121;CDM00001374_T220;CDM00001374_T777:Carboxyphosphonic_acid	322.6765052869116
CDM00003346_T121;CDM00003346_T200:dalfopristin_/_quinupristin	322.6722789337661
CDM00001715_T114;CDM00001715_T121;CDM00001715_T231;CDM00001715_T777:(-)-1-((2R,5S)-2-(Hydroxymethyl)-1,3-oxathiolan-5-yl)cytosine	322.6719198172388
CDM00001151_T109;CDM00001151_T195;CDM00001151_T220;CDM00001151_T777:6-O-Methylerythromycin_a	322.67035175322957
CD00018112_T109;CD00018112_T121:Curosurf	322.6693932455286
CD00076068_T116;CD00076068_T195;CD00076068_T220;CD00076068_T777:5delta-(3-quinuclidinyl)thiomethylpristinamycin_IA	322.668537492578
CD00076070_T116;CD00076070_T195;CD00076070_T220;CD00076070_T777:26-(2-diethylaminoethyl)sulfonylpristamycin_IIB	322.66598917633513
CDM00000997_T116;CDM00000997_T195;CDM00000997_T220;CDM00000997_T777;CDM00000997_T109:(1S,2R,18R,22S,25R,28R,40S)-22-(2-amino-2-Oxoethyl)-48-[2-O-(3-amino-2,3,6-trideoxy-3-methyl-alpha-L-lyxo-hexopyranosyl)-beta-D-glucopyranosyloxy]-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[(N-methyl-D-leucyl)amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentaazaoctacyclo[26.14.2.2(3,6).2(14,17).1(8,12).1(29,33).0(10,25).0(34,39)]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34,36,38,46,49-pentadecaene-40-carboxylic_acid	322.66208799291917
CDM00001710_T109;CDM00001710_T121;CDM00001710_T231;CDM00001710_T777:2-(2-(2-amino-9H-purin-9-yl)ethyl)-1,3-propanediol_diacetate	322.6612879810636
CD00033735_T121;CD00033735_T129;CD00033735_T777:pneumococcal,_unspecified_formulation	322.66080322961363
CDM00001768_T109;CDM00001768_T121;CDM00001768_T231;CDM00001768_T777:L-Valine,_2-((2-amino-1,6-dihydro-6-oxo-9H-purin-9-yl)methoxy)ethyl_ester	322.65971340780493
CDM00001308_T109;CDM00001308_T195;CDM00001308_T231;CDM00001308_T777:1-Azabicyclo(3.2.0)hept-2-ene-2-carboxylic_acid,_3-((5-((dimethylamino)carbonyl)-3-pyrrolidinyl)thio)-6-(1-hydroxyethyl)-4-methyl-7-oxo-,_(4R-(3(3S*,5S*),4alpha,5beta,6beta(R*)))-	322.6587469401877
CDM00000475_T109;CDM00000475_T121;CDM00000475_T231;CDM00000475_T777:1H-1,2,4-Triazole-1-ethanol,_alpha-(2,4-difluorophenyl)-alpha-(1H-1,2,4-triazol-1-ylmethyl)-	322.6572032614358
CD00006336_T121:acid_amoxicillin_clavulanic	322.65719482865205
CDM00000823_T109;CDM00000823_T195;CDM00000823_T220;CDM00000823_T777:(2S,5R,6R)-6-{[(2R)-2-{[(4-ethyl-2,3-dioxopiperazin-1-yl)carbonyl]amino}-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.65538023221575
CD00030168_T109;CD00030168_T121;CD00030168_T231:5-methyl-1-phenyl-2-(1H)-pyridone	322.6531268957552
CD00297535_T121;CD00297535_T777:Neuraminidase_inhibitors	322.6529158922003
CDM00000557_T109;CDM00000557_T121;CDM00000557_T225;CDM00000557_T777:4,5-alpha-Epoxy-3-methoxy-17-methylmorphinan-6-one	322.65244852871393
CDM00000568_T109;CDM00000568_T195;CDM00000568_T220;CDM00000568_T777:1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic_acid,_3-((2-aminoethyl)thio)-6-(1-hydroxyethyl)-7-oxo-,	322.64978560794293
CDM00007171_T109;CDM00007171_T121;CDM00007171_T777;CDM00007171_T220:1-Cyclohexene-1-carboxylic_acid,_4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-,_ethyl_ester,_(3R-(3alpha,4beta,5alpha))-	322.64770289870256
CDM00000110_T121;CDM00000110_T777:agents_antiinfective	322.6445696618036
CDM00000202_T109;CDM00000202_T121;CDM00000202_T231;CDM00000202_T777:1-Butyl-2',6'-pipecoloxylidide	322.6430117517119
CDM00000498_T109;CDM00000498_T195;CDM00000498_T220;CDM00000498_T777;CDM00000498_T121:(-)-(1R,2S)-(1,2-Epoxypropyl)phosphonic_acid	322.6427693869384
CDM00000507_T114;CDM00000507_T121;CDM00000507_T231;CDM00000507_T777:2-(6-Amino-purin-9-ylmethoxy)-propane-1,3-diol	322.6393967602973
CDM00000379_T109;CDM00000379_T121;CDM00000379_T331;CDM00000379_T777;CDM00000379_T225:4,5alpha-Epoxy-3-hydroxy-17-methyl-6-morphinanone	322.6387801017114
CDM00000029_T114;CDM00000029_T121;CDM00000029_T220;CDM00000029_T777:2-Amino-1,9-dihydro-9-[(2-hydroxyethoxy)methyl]-6H-purin-6-one	322.63079855902663
CDM00000301_T109;CDM00000301_T195;CDM00000301_T240;CDM00000301_T777;CDM00000301_T121:7-CDL	322.629971034671
CDM00000154_T109;CDM00000154_T121;CDM00000154_T231;CDM00000154_T777:(1-Thio-beta-D-glucopyranosato)(triethylphosphine)gold_2,3,4,6-tetraacetate	322.6297354085171
CDM00001660_T116;CDM00001660_T195;CDM00001660_T777;CDM00001660_T231;CDM00001660_T121:Antibiotic_8327A	322.6292649823857
CDM00001229_T109;CDM00001229_T121;CDM00001229_T231;CDM00001229_T777:1-(aminomethyl)cyclohexaneacetic_acid	322.6290775609603
CDM00015051_T109;CDM00015051_T195;CDM00015051_T777;CDM00015051_T220:Ketek	322.6282861864786
CDM00000074_T109;CDM00000074_T195;CDM00000074_T234;CDM00000074_T777;CDM00000074_T121:1-N-(L(-)-gamma-amino-alpha-Hydroxybutyryl)kanamycin_a	322.6219811909654
CDM00000087_T109;CDM00000087_T195;CDM00000087_T240;CDM00000087_T777;CDM00000087_T121:(2S,5R,6R)-6-{[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.62167416632974
CDM00000317_T116;CDM00000317_T195;CDM00000317_T220;CDM00000317_T777;CDM00000317_T109:colimycin	322.6216471720544
CDM00000263_T109;CDM00000263_T195;CDM00000263_T220;CDM00000263_T777;CDM00000263_T121:Anhydrous,_Ceftazidime	322.61860777304383
CDM00001729_T109;CDM00001729_T121;CDM00001729_T231;CDM00001729_T777:2,3-Didehydro-2,4-Dideoxy-4-Guanidino-N-Acetyl-D-Neuraminic_Acid	322.61332206200433
CDM00000924_T109;CDM00000924_T195;CDM00000924_T220;CDM00000924_T777;CDM00000924_T121:3-(p-Aminophenylsulfonamido)-5-methylisoxazole	322.6102253779457
CDM00001266_T109;CDM00001266_T121;CDM00001266_T231;CDM00001266_T777:(+-)-1-sec-Butyl-4-(p-(4-(p-(((2R*,4S*)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl)methoxy)phenyl)-1-piperazinyl)phenyl)-delta(sup_2)-1,2,4-triazolin-5-one	322.60797814219154
CD00030977_T121;CD00030977_T129:pneumococcal,_NOS	322.60563981206434
CDM00007729_T109;CDM00007729_T121;CDM00007729_T231;CDM00007729_T777:arformoterol	322.60423834222354
CDM00000574_T116;CDM00000574_T121;CDM00000574_T129;CDM00000574_T220;CDM00000574_T777:2b_alfa_interferon	322.6026612539896
CDM00001152_T109;CDM00001152_T195;CDM00001152_T240;CDM00001152_T777:(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.6008027443889
CDM00000262_T109;CDM00000262_T195;CDM00000262_T220;CDM00000262_T777:5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic_acid,_3-(((aminocarbonyl)oxy)methyl)-7-((2-furanyl(methoxyimino)acetyl)amino)-8-oxo-,_(6R-(6alpha,7beta(Z)))-	322.59932901740973
CDM00001224_T109;CDM00001224_T121;CDM00001224_T231;CDM00001224_T777:2'-Hydroxy-5'-(1-hydroxy-2-((P-methoxy-alpha-methylphenethyl)amino)ethyl)formanilide	322.59359922507025
CD00003250_T109;CD00003250_T195;CD00003250_T234;CD00003250_T777:(2S,5R,6R)-6-{[(2R)-2-carboxy-2-thiophen-3-ylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.5905752738492
CD00296462_T109;CD00296462_T195:Antibiotics,_Cephalosporin	322.588939353697
CDM00000982_T109;CDM00000982_T195;CDM00000982_T240;CDM00000982_T777;CDM00000982_T121:2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine	322.5821489167402
CD00356231_T777:egfr_inhibitors	322.5787769123153
CDM00001006_T109;CDM00001006_T121;CDM00001006_T231;CDM00001006_T777:3-(Aminocarbonyl)-O(4)-deacetyl-3-de(methoxycarbonyl)vincaleukoblastine	322.5783226982631
CDM00007688_T109;CDM00007688_T121;CDM00007688_T777:Fluoroquinolone_antibacterials,_systemic	322.5775050494696
CDM00001217_T109;CDM00001217_T195;CDM00001217_T231;CDM00001217_T777:Anhydrous,_Cefixime	322.5772106324819
CDM00001080_T109;CDM00001080_T195;CDM00001080_T220;CDM00001080_T777:1-Oxa-6-azacyclopentadecan-15-one,_13-((2,6-dideoxy-3-C-methyl-3-O-methyl-alpha-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl)oxy)-,_(2R-(2R*,3S*,4R*,5R*,8R*,10R*,11R*,12S*,13S*,14R*))-	322.5754119375523
CD00188118_T114;CD00188118_T121;CD00188118_T220;CD00188118_T777:N-(2-(4-(4-Fluorobenzylcarbamoyl)-5-hydroxy-1-methyl-6-oxo-1,6-dihydropyrimidin-2-yl)propan-2-yl)-5-methyl-1,3,4-oxadiazole-2-carboxamide	322.5750398014321
CDM00001079_T109;CDM00001079_T121;CDM00001079_T220;CDM00001079_T777:1(2H)-Phthalazinone,_4-((4-Chlorophenyl)methyl)-2-(hexahydro-1-methyl-1H-azepin-4-yl)-,_Monohydrochloride	322.5744328353035
CD00206739_T121:Aerosol,_Nasal	322.5691162882752
CDM00016309_T109;CDM00016309_T121;CDM00016309_T231;CDM00016309_T777:4,4-difluoro-N-((1S)-3-(exo-3-(3-isopropyl-5-methyl-4H-1,2,4-triazol-4-yl)-8-azabicyclo(3.2.1)oct-8-yl)-1-phenylpropyl)cyclohexanecarboxamide	322.567232097286
CDM00001462_T109;CDM00001462_T121;CDM00001462_T234;CDM00001462_T777:Bramazil	322.5647506867791
CD00159984_T116;CD00159984_T121;CD00159984_T129:HPV,_unspecified_formulation	322.56330498259354
CDM00000760_T109;CDM00000760_T195;CDM00000760_T231;CDM00000760_T777:(2S,5R,6R)-3,3-Dimethyl-6-{[(5-methyl-3-phenylisoxazol-4-yl)carbonyl]amino}-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.55817133683115
CDM00000254_T109;CDM00000254_T195;CDM00000254_T220;CDM00000254_T777:3-Chloro-7-D-(2-phenylglycinamido)-3-cephem-4-carboxylic_acid	322.5567757461313
CDM00001757_T109;CDM00001757_T121;CDM00001757_T220;CDM00001757_T777:(3S)-N-methyl-3-(1-naphthyloxy)-3-(2-thienyl)propan-1-amine	322.5531836854305
CD00356082_T777:Antibiotics	322.5525364745478
