target	fet_p_value_and_ratio
CDM00000502_T109;CDM00000502_T195;CDM00000502_T231;CDM00000502_T777;CDM00000502_T121:29-Nordammara-17(20),24-dien-21-oic_acid,_16-(acetyloxy)-3,11-dihydroxy-,_(3alpha,4alpha,8alpha,9beta,11alpha,13alpha,14beta,16beta,17Z)-	322.243594991956
CD00355676_T220:Talc	322.2110966165343
CD00166712_T121;CD00166712_T129:Pneumococcal_Conjugate_Vaccine	322.1750699607013
CD00002782_T109;CD00002782_T121;CD00002782_T123;CD00002782_T777:alveolar_surfactant	322.14860250104596
CDM00014217_T109;CDM00014217_T195;CDM00014217_T220;CDM00014217_T777:(4S,4AS,5ar,12as)-9-(2-(tert-butylamino)acetamido)-4,7-bis(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,10,12,12a-tetrahydroxy-1,11-dioxo-2-naphthacenecarboxamide	322.11273167530567
CD00206753_T109;CD00206753_T121:Baby_Aspirin	322.1026065959302
CD00030816_T109;CD00030816_T195;CD00030816_T777:3rd_generation_cephalosporins	322.07813344166897
CDM00000742_T109;CDM00000742_T121;CDM00000742_T240;CDM00000742_T777:1-((5-nitro-2-furanyl)methylene)amino-2,4-imidazolidenedione	322.07547839620565
CDM00000254_T109;CDM00000254_T195;CDM00000254_T220;CDM00000254_T777:3-Chloro-7-D-(2-phenylglycinamido)-3-cephem-4-carboxylic_acid	322.0730239125126
CDM00001458_T109;CDM00001458_T195;CDM00001458_T220;CDM00001458_T777:(2S,3S,5R)-3-Methyl-7-oxo-3-(1H-1,2,3-triazol-1-ylmethyl)-4-thia-1-azabicyclo(3.2.0)heptane-2-carboxylic_acid,_4,4-dioxide	322.0578610436899
CDM00000823_T109;CDM00000823_T195;CDM00000823_T220;CDM00000823_T777:(2S,5R,6R)-6-{[(2R)-2-{[(4-ethyl-2,3-dioxopiperazin-1-yl)carbonyl]amino}-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.0399366666
CDM00000788_T109;CDM00000788_T195;CDM00000788_T777;CDM00000788_T240;CDM00000788_T121:(2S,5R,6R)-3,3-DIMETHYL-7-OXO-6-(2-PHENOXYACETAMIDO)-4-THIA-1-_AZABICYCLO(3.2.0)HEPTANE-2-CARBOXYLIC_ACID	322.03423714450963
CDM00000749_T109;CDM00000749_T195;CDM00000749_T220;CDM00000749_T777;CDM00000749_T121:1,4-Dihydro-1-ethyl-6-fluoro-4-oxo-7-(1-piperazinyl)-3-quinolinecarboxylic_acid	322.03049312591236
CDM00000476_T114;CDM00000476_T121;CDM00000476_T231;CDM00000476_T777:2(1H)-Pyrimidinone,_4-amino-5-fluoro-	322.0105636760258
CDM00000301_T109;CDM00000301_T195;CDM00000301_T240;CDM00000301_T777;CDM00000301_T121:7-CDL	321.9886462138962
CDM00001308_T109;CDM00001308_T195;CDM00001308_T231;CDM00001308_T777:1-Azabicyclo(3.2.0)hept-2-ene-2-carboxylic_acid,_3-((5-((dimethylamino)carbonyl)-3-pyrrolidinyl)thio)-6-(1-hydroxyethyl)-4-methyl-7-oxo-,_(4R-(3(3S*,5S*),4alpha,5beta,6beta(R*)))-	321.98209806399046
CDM00000982_T109;CDM00000982_T195;CDM00000982_T240;CDM00000982_T777;CDM00000982_T121:2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine	321.9817135623352
CDM00000263_T109;CDM00000263_T195;CDM00000263_T220;CDM00000263_T777;CDM00000263_T121:Anhydrous,_Ceftazidime	321.9798477227456
CD00000675_T109;CD00000675_T195;CD00000675_T777:(+)-(4R,5S,6S)-6-((R)-1-Hydroxyethyl)-3-(((3S,5S)-5-((R)-1-hydroxy-3-(methylamino)propyl)-3-pyrrolidinyl)thio)-4-methyl-7-oxo-1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic_Acid	321.9788288510987
CDM00000568_T109;CDM00000568_T195;CDM00000568_T220;CDM00000568_T777:1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic_acid,_3-((2-aminoethyl)thio)-6-(1-hydroxyethyl)-7-oxo-,	321.97730761452925
CD00033735_T121;CD00033735_T129;CD00033735_T777:pneumococcal,_unspecified_formulation	321.96239396710104
CDM00000074_T109;CDM00000074_T195;CDM00000074_T234;CDM00000074_T777;CDM00000074_T121:1-N-(L(-)-gamma-amino-alpha-Hydroxybutyryl)kanamycin_a	321.960099100428
CD00006336_T121:acid_amoxicillin_clavulanic	321.95962803872544
CDM00000924_T109;CDM00000924_T195;CDM00000924_T220;CDM00000924_T777;CDM00000924_T121:3-(p-Aminophenylsulfonamido)-5-methylisoxazole	321.95425316872274
CDM00000260_T109;CDM00000260_T195;CDM00000260_T220;CDM00000260_T777:5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic_acid,_3-((acetyloxy)methyl)-7-(((2-amino-4-thiazolyl)(methoxyimino)acetyl)amino)-8-oxo-,_monosodium_salt,_(6R-(6alpha,7beta(Z)))-	321.94730198766854
CDM00000868_T116;CDM00000868_T121;CDM00000868_T123;CDM00000868_T220;CDM00000868_T777;CDM00000868_T236;CDM00000868_T200:Activated_protein_C	321.9425776683661
CDM00000313_T109;CDM00000313_T121;CDM00000313_T225;CDM00000313_T777:3-Methylmorphin	321.9064819617017
CD00356245_T777:highly_active_antiretroviral_therapy_(haart)	321.8742299529692
CDM00000079_T109;CDM00000079_T121;CDM00000079_T195;CDM00000079_T777:[AM300]_AMINOGLYCOSIDES	321.86948137028077
CDM00000262_T109;CDM00000262_T195;CDM00000262_T220;CDM00000262_T777:5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic_acid,_3-(((aminocarbonyl)oxy)methyl)-7-((2-furanyl(methoxyimino)acetyl)amino)-8-oxo-,_(6R-(6alpha,7beta(Z)))-	321.862621483999
CDM00000718_T109;CDM00000718_T195;CDM00000718_T231;CDM00000718_T777;CDM00000718_T121:1,4-dihydro-1-Ethyl-7-methyl-4-oxo-1,8-naphthyridine-3-carboxylic_acid	321.86187924816034
CD00296462_T109;CD00296462_T195:Antibiotics,_Cephalosporin	321.85872625256667
CDM00000510_T109;CDM00000510_T195;CDM00000510_T240;CDM00000510_T777;CDM00000510_T121:Alcomicin	321.85495580025764
CDM00001152_T109;CDM00001152_T195;CDM00001152_T240;CDM00001152_T777:(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	321.84390260408867
CD00002513_T121;CD00002513_T129;CD00002513_T777:pertussis	321.83481823686583
CDM00000115_T109;CDM00000115_T195;CDM00000115_T777;CDM00000115_T121:antibiotics_macrolide	321.83174504885034
CDM00007688_T109;CDM00007688_T121;CDM00007688_T777:Fluoroquinolone_antibacterials,_systemic	321.81742305566155
CDM00000090_T109;CDM00000090_T195;CDM00000090_T240;CDM00000090_T777;CDM00000090_T121;CDM00000090_T231:1-[(Ethoxycarbonyl)oxy]ethyl_(2S,5R,6R)-6-{[(2R)-2-amino-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	321.8146387728889
CD00356082_T777:Antibiotics	321.8040110089618
CD00001717_T116;CD00001717_T121;CD00001717_T123;CD00001717_T221:4-Hydroxy-L-proline	321.8039027701174
CDM00000998_T121:Agents,_Vasoconstrictor	321.7927914347479
CDM00001103_T116;CDM00001103_T121;CDM00001103_T125;CDM00001103_T231;CDM00001103_T777:1,2-Dithia-5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50-hexadecaazacyclotripentacontane,_Cyclic_Peptide_Derivative	321.7755023257857
CDM00000475_T109;CDM00000475_T121;CDM00000475_T231;CDM00000475_T777:1H-1,2,4-Triazole-1-ethanol,_alpha-(2,4-difluorophenyl)-alpha-(1H-1,2,4-triazol-1-ylmethyl)-	321.76785708660526
CD00027967_T109;CD00027967_T195:beta_lactam	321.75252826713086
CDM00000297_T109;CDM00000297_T121;CDM00000297_T231;CDM00000297_T777;CDM00000297_T195;CDM00000297_T220:1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-7-(1-piperazinyl)-3-quinolinecarboxylic_acid	321.7394103606633
CDM00000047_T109;CDM00000047_T121;CDM00000047_T240;CDM00000047_T777;CDM00000047_T231:1,3-Benzenedimethanol,_alpha1-(((1,1-dimethylethyl)amino)methyl)-4-hydroxy-	321.73119602018386
CDM00001080_T109;CDM00001080_T195;CDM00001080_T220;CDM00001080_T777:1-Oxa-6-azacyclopentadecan-15-one,_13-((2,6-dideoxy-3-C-methyl-3-O-methyl-alpha-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl)oxy)-,_(2R-(2R*,3S*,4R*,5R*,8R*,10R*,11R*,12S*,13S*,14R*))-	321.7293911752039
CDM00000087_T109;CDM00000087_T195;CDM00000087_T240;CDM00000087_T777;CDM00000087_T121:(2S,5R,6R)-6-{[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	321.725751992906
CD00001156_T109;CD00001156_T121;CD00001156_T220;CD00001156_T777:1,2-Dimercapto-3-propanol	321.71571795105643
CD00000710_T109;CD00000710_T121;CD00000710_T123;CD00000710_T777:carrageenan	321.7131208599568
CD00000671_T109;CD00000671_T121;CD00000671_T220;CD00000671_T777:6-Nonenamide,_N-((4-hydroxy-3-methoxyphenyl)methyl)-8-methyl-,_(E)-	321.7026240474248
CD00162718_T109;CD00162718_T121;CD00162718_T777:[AM400]_QUINOLONES	321.6827962937031
CD00003240_T116;CD00003240_T121;CD00003240_T125;CD00003240_T242;CD00003240_T777:tg_thyroglobulin	321.67363658694427
CDM00001799_T109;CDM00001799_T195;CDM00001799_T231;CDM00001799_T777;CDM00001799_T121:(3S)-(-)-9-Fluoro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-2,3-dihydro-7H-pyrido[1,2,3-de][1,4]benzoxazine-6-carboxylic_acid	321.6601877557626
CDM00000789_T109;CDM00000789_T195;CDM00000789_T240;CDM00000789_T777:(2S,5R,6R)-3,3-dimethyl-7-oxo-6-(phenylacetamido)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	321.6410750481264
CDM00001679_T116;CDM00001679_T121;CDM00001679_T126;CDM00001679_T220;CDM00001679_T777:Adagen	321.6390680008314
CDM00001151_T109;CDM00001151_T195;CDM00001151_T220;CDM00001151_T777:6-O-Methylerythromycin_a	321.6386067570108
CD00356185_T777:Thyroid	321.6307452383176
CD00002372_T109;CD00002372_T121;CD00002372_T234:9_Octadecenoic_Acid	321.60631341049475
CDM00000684_T109;CDM00000684_T121;CDM00000684_T230;CDM00000684_T777:2,4-Dioxo-3,3-diethyl-5-methylpiperidine	321.5957978576026
CDM00000604_T109;CDM00000604_T195;CDM00000604_T777;CDM00000604_T240:2,4-diguanidino-3,5,6-trihydroxycyclohexyl_5-deoxy-2-O-(2-deoxy-2-methylamino-alpha-L-glucopyranosyl)-3-C-formyl-beta-L-lyxopentanofuranoside	321.59196585219655
CDM00000682_T109;CDM00000682_T121;CDM00000682_T125;CDM00000682_T240;CDM00000682_T777:1-dehydro-6alpha-Methylhydrocortisone	321.59174390400375
CDM00001508_T109;CDM00001508_T121;CDM00001508_T130;CDM00001508_T777;CDM00001508_T231:1-Propanaminium,_2-(acetyloxy)-N,N,N-trimethyl-,_chloride	321.56160807136627
CDM00000276_T109;CDM00000276_T121;CDM00000276_T240;CDM00000276_T777:1,1'-HBCB	321.56092574478686
CDM00001150_T109;CDM00001150_T121;CDM00001150_T123;CDM00001150_T238;CDM00001150_T777:2-Hydroxy-1,2,3-propanetricarboxylic_Acid,_Anhydrous	321.5567898384637
CDM00000430_T109;CDM00000430_T195;CDM00000430_T234;CDM00000430_T777;CDM00000430_T121:3''-O-demethylerythromycin	321.5229805497705
CDM00000089_T109;CDM00000089_T195;CDM00000089_T231;CDM00000089_T777;CDM00000089_T121;CDM00000089_T200;CDM00000089_T220:2-aminomethyl-4-(4-chlorophenyl)-4-hydroxybutyric_acid	321.51802516089225
CD00001602_T121;CD00001602_T196;CD00001602_T234;CD00001602_T777:atomic_helium	321.51708814352355
CDM00000036_T109;CDM00000036_T121;CDM00000036_T125;CDM00000036_T777:adrenal_cortex_hormone	321.51209198906065
CDM00002127_T121;CDM00002127_T129;CDM00002127_T220;CDM00002127_T109:ALLERGENIC_EXTRACT,_CANDIDA_ALBICANS	321.5014033835791
CDM00000617_T109;CDM00000617_T121;CDM00000617_T125;CDM00000617_T231;CDM00000617_T777;CDM00000617_T220:13-beta-Ethyl-17alpha-ethynyl-17beta-hydroxygon-4-en-3-one	321.4896238546698
CDM00000013_T109;CDM00000013_T121;CDM00000013_T777;CDM00000013_T231;CDM00000013_T220:1,1'-Sulfonylbis(4-aminobenzene)	321.47945967742123
CDM00000273_T109;CDM00000273_T195;CDM00000273_T240;CDM00000273_T777;CDM00000273_T121:Acetamide,_2,2-dichloro-N-(2-hydroxy-1-(hydroxymethyl)-2-(4-nitrophenyl)ethyl)-,_(R-(R*,R*))-	321.4762941229135
CDM00000138_T121;CDM00000138_T777;CDM00000138_T109;CDM00000138_T231;CDM00000138_T220:2-(4-Bromobenzohydryloxy)-ethyl-dimethylamine_Hydrochloride	321.46817127589543
CDM00000160_T109;CDM00000160_T195;CDM00000160_T220;CDM00000160_T777;CDM00000160_T114;CDM00000160_T121:1-(3-Azido-2,3-dideoxy-beta-D-ribofuranosyl)-5-methylpyrimidine-2,4-(1H,3H)-dione	321.46241473425096
CDM00000887_T109;CDM00000887_T195;CDM00000887_T220;CDM00000887_T777;CDM00000887_T550;CDM00000887_T121:3-(((4-Methyl-1-piperazinyl)imino)methyl)rifamycin_SV	321.45833522884857
CDM00000844_T109;CDM00000844_T121;CDM00000844_T240;CDM00000844_T777:(11beta)-11,17,21-Trihydroxypregna-1,4-diene-3,20-dione	321.4569221691529
CDM00001444_T121;CDM00001444_T197;CDM00001444_T240;CDM00001444_T777:Anhydrous_sodium_sulfate	321.45684177337347
CDM00000103_T121;CDM00000103_T777:ACE_INHIB	321.45675404875357
CDM00000708_T109;CDM00000708_T121;CDM00000708_T231;CDM00000708_T777:(5alpha,6alpha)-17-methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol	321.4559985717656
CD00356216_T777:bilirubin	321.4541287168508
CD00355863_T550:Creatinine	321.4471089359548
CD00001202_T121;CD00001202_T777:[CV700]_DIURETICS	321.3508667528991
CDM00000015_T109;CDM00000015_T121;CDM00000015_T220;CDM00000015_T777:4-acetamidophenol	321.3455258582121
CDM00000869_T116;CDM00000869_T121;CDM00000869_T123;CDM00000869_T231;CDM00000869_T220;CDM00000869_T777:BLOOD_COAG_FACTOR_II	321.33824586646125
CDM00000392_T109;CDM00000392_T121;CDM00000392_T777:biphosphonate	321.3261780356475
CDM00000112_T121;CDM00000112_T777;CDM00000112_T130:Agents,_Antiinflammatory	321.32132449371926
CDM00000420_T121;CDM00000420_T777:drug_enzyme_inhibitors	321.31662056682825
CD00001798_T121;CD00001798_T129;CD00001798_T777:Agents,_Immunosuppressive	321.2908693670432
CD00355635_T234;CD00355635_T777:carbon_dioxide	321.2668464103876
CDM00000689_T109;CDM00000689_T121;CDM00000689_T220;CDM00000689_T777;CDM00000689_T195;CDM00000689_T129:1-(2-hydroxy-1-ethyl)-2-methyl-5-nitroimidazole	321.2543145246392
CD00000060_T109;CD00000060_T121;CD00000060_T240;CD00000060_T777:10-(3-dimethylaminopropyl)phenothiazin-3-yl_methyl_ketone	321.24228392651554
CD00356080_T777:Allergens	321.2347218150999
CDM00000071_T109;CDM00000071_T195;CDM00000071_T220;CDM00000071_T777:4-Thia-1-azabicyclo(3.2.0)heptane-2-carboxylic_acid,_6-(((hexahydro-1H-azepin-1-yl)methylene)amino)-3,3-dimethyl-7-oxo-,_(2,2-dimethyl-1-oxopropoxy)methyl_ester,_(2S-(2alpha,5alpha,6beta))-	321.22518995636983
CD00356194_T777:Vaccines	321.22391358899574
CD00002404_T121;CD00002404_T123;CD00002404_T196;CD00002404_T240;CD00002404_T777:Dioxygen	321.2006450005063
CD00000314_T121:Agents,_Antifungal	321.19876272825337
CD00001645_T116;CD00001645_T121;CD00001645_T123;CD00001645_T237;CD00001645_T777:Glyoxaline-5-alanine	321.17353699807035
CD00296440_T121;CD00296440_T197;CD00296440_T240:Air	321.16653293113535
CDM00000022_T109;CDM00000022_T195;CDM00000022_T777;CDM00000022_T240;CDM00000022_T121:2-Naphthacenecarboxamide,_4-(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-,_(4S-(4alpha,4aalpha,5aalpha,6beta,12aalpha))-	321.119922874577
CD00002651_T109;CD00002651_T121:glycan	321.1053383887985
CDM00001503_T116;CDM00001503_T129;CDM00001503_T220;CDM00001503_T777;CDM00001503_T121;CDM00001503_T231;CDM00001503_T109:23-L-Leucinecolony-Stimulating_Factor_2	321.1031880667422
CDM00000198_T109;CDM00000198_T121;CDM00000198_T220;CDM00000198_T777:1-(p-Bromophenyl)-1-(2-pyridyl)-3-dimethylaminopropane	321.1018079603386
CDM00001186_T109;CDM00001186_T121;CDM00001186_T231;CDM00001186_T777:1-Methyl-4-hydroxypiperidine_benzhydryl_ether	321.0493008909455
CDM00000740_T121;CDM00000740_T123;CDM00000740_T197;CDM00000740_T220;CDM00000740_T777;CDM00000740_T240;CDM00000740_T231:Amidogen,_oxo-	321.0001661747239
CDM00000102_T116;CDM00000102_T121;CDM00000102_T123;CDM00000102_T231;CDM00000102_T777;CDM00000102_T125:2_angiotensin	320.9357465002994
CDM00006811_T109;CDM00006811_T121:2	320.8966848651504
CDM00000233_T116;CDM00000233_T121;CDM00000233_T220;CDM00000233_T777;CDM00000233_T109;CDM00000233_T231:1-bis(2-chloroethyl)-amino-1-oxo-2-aza-5-oxaphosphoridin_monohydrate	320.87129558853184
CDM00000505_T116;CDM00000505_T129;CDM00000505_T121;CDM00000505_T231;CDM00000505_T777:7S_Gamma_Globulin	320.85760135727776
CDM00000275_T109;CDM00000275_T121;CDM00000275_T226;CDM00000275_T777;CDM00000275_T231:3H-1,4-Benzodiazepin-2-amine,_7-chloro-N-methyl-5-phenyl-,_4-oxide	320.6332660378321
CD00000318_T129:antigens	320.398074666062
CDM00015051_T109;CDM00015051_T195;CDM00015051_T777;CDM00015051_T220:Ketek	319.1509253870855
CDM00000699_T109;CDM00000699_T195;CDM00000699_T777;CDM00000699_T200;CDM00000699_T231;CDM00000699_T121:(2E,4S,4aR,5aS,12aR)-_2-(amino-hydroxy-methylidene)-_4,7-bis(dimethylamino)-10,11,12a-trihydroxy-4a,5,5a,6-_tetrahydro-4H-tetracene-_1,3,12-trione	316.70226256407267
CDM00001723_T109;CDM00001723_T121;CDM00001723_T220;CDM00001723_T777:7-((hydroxybis(2-thienyl)acetyl)oxy)-9,9-dimethyl-3-oxa-9-azoniatricyclo(3.3.1.0(2,4))nonane_bromide	314.5996786541153
CDM00001483_T121;CDM00001483_T129;CDM00001483_T220:chickenpox_vaccine	305.86337907077757
CDM00000539_T109;CDM00000539_T121;CDM00000539_T123;CDM00000539_T231;CDM00000539_T777;CDM00000539_T220;CDM00000539_T116:alpha-heparin	304.38822776676176
CDM00000119_T121:Agents,_Anticoagulant	303.0438788538265
CDM00000417_T116;CDM00000417_T121;CDM00000417_T240;CDM00000417_T777;CDM00000417_T220;CDM00000417_T109:1-(N-((S)-1-Carboxy-3-phenylpropyl)-L-alanyl)-L-proline_1'-ethyl_ester	299.8532299329461
CDM00000528_T116;CDM00000528_T121;CDM00000528_T125;CDM00000528_T240;CDM00000528_T777;CDM00000528_T220;CDM00000528_T109:a_p_l	295.0879346235928
CD00124573_T116;CD00124573_T195;CD00124573_T231:5,31-dichloro-38-de(methoxycarbonyl)-7-demethyl-19-deoxy-56-O­_[2-deoxy-2-[(10-methylundecanoyl)amino]-β-D-glucopyranuronosyl]-38-[[3-(dimethylamino)propyl]_carbamoyl]-42-O-α-D-mannopyranosyl-15-N-methyl(ristomycin_A_aglycone)_hydrochloride	285.45144594800297
CDM00001825_T116;CDM00001825_T121;CDM00001825_T231;CDM00001825_T777:Acetate,_Glatiramer	278.5212815824804
CDM00000136_T116;CDM00000136_T121;CDM00000136_T220:antithrombin_iii	278.1906833592209
CD00355787_T220:silica	275.9831527576437
CDM00000043_T116;CDM00000043_T195;CDM00000043_T240;CDM00000043_T777:aerosporin	274.6664989510092
CDM00000317_T116;CDM00000317_T195;CDM00000317_T220;CDM00000317_T777;CDM00000317_T109:colimycin	273.61425957734264
CD00355945_T550:Ba	272.2764792200434
CDM00000726_T109;CDM00000726_T195;CDM00000726_T777;CDM00000726_T231:3'-Deoxykanamycin_b	271.8897778186045
CDM00001282_T109;CDM00001282_T195;CDM00001282_T777:lincosamide	269.4630143963121
CDM00000350_T109;CDM00000350_T121;CDM00000350_T777;CDM00000350_T220;CDM00000350_T234;CDM00000350_T116;CDM00000350_T195:(11Beta,16alpha)-9-fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	268.70049252669844
CD00350993_T237;CD00350993_T777:Magnesium	268.1964505228237
C0024467_123;C0024467_196:magnesium	268.1451230748751
CDM00001141_T109;CDM00001141_T121;CDM00001141_T231;CDM00001141_T777:2H-Thieno(2,3-e)-1,2-thiazine-3-carboxamide,_6-chloro-4-hydroxy-2-methyl-N-2-pyridinyl-,_1,1-dioxide	266.3095918993542
CDM00001552_T109;CDM00001552_T121;CDM00001552_T231:2-Mercaptoethane	262.6885945018487
CD00015178_T109;CD00015178_T121;CD00015178_T234;CD00015178_T777:dextran	261.6174552378012
CDM00003236_T109;CDM00003236_T121;CDM00003236_T225;CDM00003236_T777:[1R-(Exo,exo)]-3-(benzoyloxy)-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylic_acid,_methyl_ester	261.33457694786307
CD00024051_T116;CD00024051_T195;CD00024051_T777:streptogramin	260.51710382319794
CDM00000174_T109;CDM00000174_T121;CDM00000174_T125;CDM00000174_T240;CDM00000174_T777:16beta-Methyl-1,4-pregnadiene-9alpha-fluoro-11beta,17alpha,21-triol-3,20-dione	259.16022522243014
CDM00000486_T109;CDM00000486_T121;CDM00000486_T240;CDM00000486_T777:Adofen	257.6477532115925
CDM00000592_T109;CDM00000592_T121;CDM00000592_T231;CDM00000592_T777;CDM00000592_T116;CDM00000592_T195:1,2-dihydro-1,5-_dimethyl-4-((1-methylethyl)amino)-2-phenyl-3H-pyrazol-3-one	257.2388490871617
CDM00000571_T121;CDM00000571_T129;CDM00000571_T777;CDM00000571_T109:Flu_prevention	255.06248683583908
CDM00000817_T109;CDM00000817_T121;CDM00000817_T123;CDM00000817_T777:Choline_Glycerophospholipids	249.63653080347356
CDM00001012_T109;CDM00001012_T121;CDM00001012_T220;CDM00001012_T777:1-hydroxy-3-aminopropane-1,1-diphosphonic_acid	248.76947504774492
