target	fet_p_value_and_ratio
CDM00001224_T109;CDM00001224_T121;CDM00001224_T231;CDM00001224_T777:2'-Hydroxy-5'-(1-hydroxy-2-((P-methoxy-alpha-methylphenethyl)amino)ethyl)formanilide	322.7463297081225
CDM00014217_T109;CDM00014217_T195;CDM00014217_T220;CDM00014217_T777:(4S,4AS,5ar,12as)-9-(2-(tert-butylamino)acetamido)-4,7-bis(dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,10,12,12a-tetrahydroxy-1,11-dioxo-2-naphthacenecarboxamide	322.7455183730355
CDM00016714_T116;CDM00016714_T121;CDM00016714_T242;CDM00016714_T777:3-Azabicyclo(3.1.0)hexane-2-carboxamide,_N-(3-amino-1-(cyclobutylmethyl)-2,3-dioxopropyl)-3-((2S)-2-((((1,1-_dimethylethyl)amino)carbonyl)amino)-3,3-dimethyl-1-oxobutyl)-6,6-_dimethyl-,_(1R,2S,5S)-	322.7442725749958
CDM00007392_T109;CDM00007392_T121:Artemisia_absinthium_homeopathic_preparation	322.73588107133116
CDM00001545_T109;CDM00001545_T195;CDM00001545_T234;CDM00001545_T777;CDM00001545_T121:9-[(E)-4-[(2S,3R,4R,5S)-3,4-dihydroxy-5-[[(2S,3S)-3-_[(2S,3S)-3-hydroxybutan-2-yl]oxiran-2-yl]methyl]_oxan-2-yl]-3-methylbut-2-enoyl]oxynonanoic_acid	322.7340673883561
CDM00020512_T114;CDM00020512_T121;CDM00020512_T220;CDM00020512_T777;CDM00020512_T109:2-((5-(2,4-dioxo-3,4-dihydro-2H-pyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyltetrahydrofuran-2-ylmethoxy)phenoxyphosphorylamino)propionic_acid_isopropyl_ester	322.73281022915023
CD00315104_T109;CD00315104_T121;CD00315104_T220;CD00315104_T777:Carbamic_Acid,_N-((1S)-1-(((6S)-6-(5-(9,9-difluoro-7-(2-((1R,3S,4S)-2-((2S)-2-((methoxycarbonyl)amino)-3-methyl-1-oxobutyl)-2-azabicyclo(2.2.1)hept-3-yl)-1H-benzimidazol-6-yl)-9H-fluoren-2-yl)-1H-imidazol-2-yl)-5-azaspiro(2.4)hept-5-yl)carbonyl)-2-methylpropyl)-,_Methyl_Ester	322.730586601826
CD00356080_T777:Allergens	322.73036797720806
CD00002116_T109;CD00002116_T195;CD00002116_T231;CD00002116_T777:2,6_dimethoxyphenylpenicillin	322.72540296282773
CDM00011310_T109;CDM00011310_T121;CDM00011310_T777;CDM00011310_T234:Noxafil	322.7243397651808
CD00030816_T109;CD00030816_T195;CD00030816_T777:3rd_generation_cephalosporins	322.72142394695015
CDM00007454_T116;CDM00007454_T195;CDM00007454_T777;CDM00007454_T231:Cubicin	322.7211764403572
CDM00001601_T109;CDM00001601_T121;CDM00001601_T220;CDM00001601_T777:(6alpha,11beta,16alpha,17alpha)-6,9-Difluoro-11-hydroxy-16-methyl-3-oxo-17-(1-oxopropoxy)androsta-1,4-diene-17-carbothioic_Acid,_S-(Fluoromethyl)_Ester	322.7211498587409
CD00000337_T129:Antigens,_Viral	322.7169576840241
CD00166712_T121;CD00166712_T129:Pneumococcal_Conjugate_Vaccine	322.7169390409517
CD00037392_T121;CD00037392_T130;CD00037392_T777:allergen_extract	322.713153009493
CDM00000886_T114;CDM00000886_T121;CDM00000886_T220;CDM00000886_T777;CDM00000886_T109;CDM00000886_T123:1-beta-D-Ribofuranosyl-1,2,4-triazole-3-carboxamide	322.71008339447894
CDM00009181_T109;CDM00009181_T195;CDM00009181_T231;CDM00009181_T777;CDM00009181_T121:(1R,5S,6S,8R,2'S,4's)-2-(2-(3-carboxyphenylcarbamoyl)pyrrolidin-4-ylthio)-6-(1-hydroxyethyl)-1-methylcarbapenem-3-carboxylic_acid	322.70518245786036
CD00014661_T109;CD00014661_T121;CD00014661_T222:Fluticasona	322.7028237160962
CDM00000140_T121;CDM00000140_T777:Agents,_Antiviral	322.702235740178
CDM00001811_T114;CDM00001811_T121;CDM00001811_T777;CDM00001811_T220:1(3-hydroxy-2-phosphonomethoxypropyl)_Cytosine	322.7004317409642
CDM00001458_T109;CDM00001458_T195;CDM00001458_T220;CDM00001458_T777:(2S,3S,5R)-3-Methyl-7-oxo-3-(1H-1,2,3-triazol-1-ylmethyl)-4-thia-1-azabicyclo(3.2.0)heptane-2-carboxylic_acid,_4,4-dioxide	322.6978877436428
CDM00003371_T116;CDM00003371_T121;CDM00003371_T220;CDM00003371_T777;CDM00003371_T200:1-[(4R,5S)-5-[(2-Aminoethyl)amino]-N(2)-(10,12-dimethyl-1-oxotetradecyl)-4-hydroxy-L-ornithine]-5-[(3R)-3-hydroxy-L-ornithine]-pneumocandin_b0	322.6976462368756
CD00043676_T121:agents_antiretroviral	322.69316521769315
CDM00003755_T109;CDM00003755_T121;CDM00003755_T231;CDM00003755_T777:Linezlid	322.6926507710481
CDM00007384_T116;CDM00007384_T195;CDM00007384_T777;CDM00007384_T121;CDM00007384_T231:FK_463	322.6904107084098
CDM00003271_T109;CDM00003271_T121;CDM00003271_T231;CDM00003271_T777:(2R,3S)-2-(2,4-Difluorophenyl)-3-(5-fluoropyrimidin-4-yl)-1-(1,2,4-triazol-1-yl)butan-2-ol	322.6897723178454
CD00356245_T777:highly_active_antiretroviral_therapy_(haart)	322.6897196403651
CDM00000842_T109;CDM00000842_T121;CDM00000842_T234;CDM00000842_T777:4H-Pyrazino(2,1-a)isoquinolin-4-one,_2-(cyclohexylcarbonyl)-1,2,3,6,7,11b-hexahydro-	322.68742667366035
CDM00000918_T109;CDM00000918_T195;CDM00000918_T220;CDM00000918_T121:(2S,5R)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid_4,4-dioxide	322.6854443880682
CDM00016939_T116;CDM00016939_T121;CDM00016939_T242;CDM00016939_T777:(1S,3AR,6as)-(2S)-2-cyclohexyl-N-(pyrazinylcarbonyl)glycyl-3-methyl-L-valyl-N-((1S)-1-((cyclopropylamino)oxoacetyl)butyl)octahydrocyclopenta(c)pyrrole-1-carboxamide	322.6801857990572
CD00000675_T109;CD00000675_T195;CD00000675_T777:(+)-(4R,5S,6S)-6-((R)-1-Hydroxyethyl)-3-(((3S,5S)-5-((R)-1-hydroxy-3-(methylamino)propyl)-3-pyrrolidinyl)thio)-4-methyl-7-oxo-1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic_Acid	322.67751766767356
CDM00001374_T109;CDM00001374_T121;CDM00001374_T220;CDM00001374_T777:Carboxyphosphonic_acid	322.6765052869116
CDM00006819_T109;CDM00006819_T121;CDM00006819_T777;CDM00006819_T231:15,19-Epoxy-3H-pyrido(2,1-c)(1,4)oxaazacyclotricosine-1,7,20,21(4H,23H)-tetrone,_3-((1E)-2-((1R,3R,4S)-4-chloro-3-methoxycyclohexyl)-1-methylethenyl)-8-ethyl-5,6,8,11,12,13,14,15,16,17,18,19,24,25,26,26a-hexadecahydro-5,19-dihydroxy-14,16-dimethoxy-4,10,12,18-tetramethyl-,(3S,4R,5S,8R,9E,12S,14S,15R,16S,18R,19R,26aS)-	322.6752302512297
CDM00008115_T116;CDM00008115_T121;CDM00008115_T129;CDM00008115_T130;CDM00008115_T231;CDM00008115_T109:Allergenic_extract,_grass,_timothy	322.67412185990736
CDM00003346_T121;CDM00003346_T200:dalfopristin_/_quinupristin	322.6722789337661
CDM00001151_T109;CDM00001151_T195;CDM00001151_T220;CDM00001151_T777:6-O-Methylerythromycin_a	322.67035175322957
CD00076068_T116;CD00076068_T195;CD00076068_T220;CD00076068_T777:5delta-(3-quinuclidinyl)thiomethylpristinamycin_IA	322.668537492578
CD00087629_T109;CD00087629_T121:Ambrosia_artemisiifolia_homeopathic_preparation	322.6671878568251
CD00076070_T116;CD00076070_T195;CD00076070_T220;CD00076070_T777:26-(2-diethylaminoethyl)sulfonylpristamycin_IIB	322.66598917633513
CDM00000997_T116;CDM00000997_T195;CDM00000997_T220;CDM00000997_T777;CDM00000997_T109:(1S,2R,18R,22S,25R,28R,40S)-22-(2-amino-2-Oxoethyl)-48-[2-O-(3-amino-2,3,6-trideoxy-3-methyl-alpha-L-lyxo-hexopyranosyl)-beta-D-glucopyranosyloxy]-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[(N-methyl-D-leucyl)amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentaazaoctacyclo[26.14.2.2(3,6).2(14,17).1(8,12).1(29,33).0(10,25).0(34,39)]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34,36,38,46,49-pentadecaene-40-carboxylic_acid	322.66208799291917
CD00033735_T121;CD00033735_T129;CD00033735_T777:pneumococcal,_unspecified_formulation	322.66080322961363
CDM00001768_T109;CDM00001768_T121;CDM00001768_T231;CDM00001768_T777:L-Valine,_2-((2-amino-1,6-dihydro-6-oxo-9H-purin-9-yl)methoxy)ethyl_ester	322.65971340780493
CDM00001308_T109;CDM00001308_T195;CDM00001308_T231;CDM00001308_T777:1-Azabicyclo(3.2.0)hept-2-ene-2-carboxylic_acid,_3-((5-((dimethylamino)carbonyl)-3-pyrrolidinyl)thio)-6-(1-hydroxyethyl)-4-methyl-7-oxo-,_(4R-(3(3S*,5S*),4alpha,5beta,6beta(R*)))-	322.6587469401877
CD00018456_T116;CD00018456_T126;CD00018456_T129:Dermatophagoides_pteronyssinus_antigen_p_1	322.6578198877221
CDM00000475_T109;CDM00000475_T121;CDM00000475_T231;CDM00000475_T777:1H-1,2,4-Triazole-1-ethanol,_alpha-(2,4-difluorophenyl)-alpha-(1H-1,2,4-triazol-1-ylmethyl)-	322.6572032614358
CD00006336_T121:acid_amoxicillin_clavulanic	322.65719482865205
CD00004166_T109;CD00004166_T121:2-Methyl-3(2H)-isothiazolone	322.65573346954574
CDM00000823_T109;CDM00000823_T195;CDM00000823_T220;CDM00000823_T777:(2S,5R,6R)-6-{[(2R)-2-{[(4-ethyl-2,3-dioxopiperazin-1-yl)carbonyl]amino}-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.65538023221575
CD00297535_T121;CD00297535_T777:Neuraminidase_inhibitors	322.6529158922003
CDM00000568_T109;CDM00000568_T195;CDM00000568_T220;CDM00000568_T777:1-azabicyclo(3.2.0)hept-2-ene-2-carboxylic_acid,_3-((2-aminoethyl)thio)-6-(1-hydroxyethyl)-7-oxo-,	322.64978560794293
CDM00007171_T109;CDM00007171_T121;CDM00007171_T777;CDM00007171_T220:1-Cyclohexene-1-carboxylic_acid,_4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-,_ethyl_ester,_(3R-(3alpha,4beta,5alpha))-	322.64770289870256
CDM00000540_T129;CDM00000540_T242;CDM00000540_T121;CDM00000540_T116;CDM00000540_T109:antigen_australia	322.6476434868175
CDM00000110_T121;CDM00000110_T777:agents_antiinfective	322.6445696618036
CDM00000498_T109;CDM00000498_T195;CDM00000498_T220;CDM00000498_T777;CDM00000498_T121:(-)-(1R,2S)-(1,2-Epoxypropyl)phosphonic_acid	322.6427693869384
CDM00007436_T109;CDM00007436_T121;CDM00007436_T231;CDM00007436_T777:5H-Benzo(5,6)cyclohepta(1,2-b)pyridine,_8-chloro-6,11-dihydro-11-(4-piperidinylidene)-	322.63987221104287
CDM00000507_T114;CDM00000507_T121;CDM00000507_T231;CDM00000507_T777:2-(6-Amino-purin-9-ylmethoxy)-propane-1,3-diol	322.6393967602973
CD00010990_T121;CD00010990_T131;CD00010990_T197:Nickelous_Sulfate	322.63800063693793
CDM00001408_T116;CDM00001408_T129:aging_e	322.6341411183247
CDM00000327_T109;CDM00000327_T121;CDM00000327_T220;CDM00000327_T777;CDM00000327_T200;CDM00000327_T231:1,3-Bis(2-carboxychromon-5-yloxy)-2-hydroxypropane	322.6338579779262
CDM00000029_T114;CDM00000029_T121;CDM00000029_T220;CDM00000029_T777:2-Amino-1,9-dihydro-9-[(2-hydroxyethoxy)methyl]-6H-purin-6-one	322.63079855902663
CDM00000301_T109;CDM00000301_T195;CDM00000301_T240;CDM00000301_T777;CDM00000301_T121:7-CDL	322.629971034671
CDM00001660_T116;CDM00001660_T195;CDM00001660_T777;CDM00001660_T231;CDM00001660_T121:Antibiotic_8327A	322.6292649823857
CDM00015051_T109;CDM00015051_T195;CDM00015051_T777;CDM00015051_T220:Ketek	322.6282861864786
CDM00000074_T109;CDM00000074_T195;CDM00000074_T234;CDM00000074_T777;CDM00000074_T121:1-N-(L(-)-gamma-amino-alpha-Hydroxybutyryl)kanamycin_a	322.6219811909654
CDM00000087_T109;CDM00000087_T195;CDM00000087_T240;CDM00000087_T777;CDM00000087_T121:(2S,5R,6R)-6-{[(2R)-2-amino-2-(4-hydroxyphenyl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.62167416632974
CDM00000317_T116;CDM00000317_T195;CDM00000317_T220;CDM00000317_T777;CDM00000317_T109:colimycin	322.6216471720544
CDM00001508_T109;CDM00001508_T121;CDM00001508_T130;CDM00001508_T777;CDM00001508_T231:1-Propanaminium,_2-(acetyloxy)-N,N,N-trimethyl-,_chloride	322.6215465816892
CDM00000356_T109;CDM00000356_T121;CDM00000356_T231;CDM00000356_T777;CDM00000356_T220:(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	322.62031744900804
CDM00000263_T109;CDM00000263_T195;CDM00000263_T220;CDM00000263_T777;CDM00000263_T121:Anhydrous,_Ceftazidime	322.61860777304383
CDM00001729_T109;CDM00001729_T121;CDM00001729_T231;CDM00001729_T777:2,3-Didehydro-2,4-Dideoxy-4-Guanidino-N-Acetyl-D-Neuraminic_Acid	322.61332206200433
CDM00000626_T109;CDM00000626_T121;CDM00000626_T220;CDM00000626_T777:1-Piperidinebutanamide,_4-(4-chlorophenyl)-4-hydroxy-N,N-dimethyl-alpha,alpha-diphenyl-	322.6123374027645
CDM00000924_T109;CDM00000924_T195;CDM00000924_T220;CDM00000924_T777;CDM00000924_T121:3-(p-Aminophenylsulfonamido)-5-methylisoxazole	322.6102253779457
CDM00001692_T121;CDM00001692_T129;CDM00001692_T220;CDM00001692_T777:HEPATITIS_A	322.6095116481612
CDM00000047_T109;CDM00000047_T121;CDM00000047_T240;CDM00000047_T777;CDM00000047_T231:1,3-Benzenedimethanol,_alpha1-(((1,1-dimethylethyl)amino)methyl)-4-hydroxy-	322.6089718060444
CDM00001266_T109;CDM00001266_T121;CDM00001266_T231;CDM00001266_T777:(+-)-1-sec-Butyl-4-(p-(4-(p-(((2R*,4S*)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl)methoxy)phenyl)-1-piperazinyl)phenyl)-delta(sup_2)-1,2,4-triazolin-5-one	322.60797814219154
CD00030977_T121;CD00030977_T129:pneumococcal,_NOS	322.60563981206434
CDM00001130_T109;CDM00001130_T121;CDM00001130_T220;CDM00001130_T777:(2-(4-((4-Chlorophenyl)phenylmethyl)-1-piperazinyl)ethoxy)acetic_Acid	322.60509460118766
CDM00003268_T116;CDM00003268_T121;CDM00003268_T129;CDM00003268_T231;CDM00003268_T777;CDM00003268_T109:pegasys	322.60143529250314
CDM00001152_T109;CDM00001152_T195;CDM00001152_T240;CDM00001152_T777:(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.6008027443889
CDM00000262_T109;CDM00000262_T195;CDM00000262_T220;CDM00000262_T777:5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic_acid,_3-(((aminocarbonyl)oxy)methyl)-7-((2-furanyl(methoxyimino)acetyl)amino)-8-oxo-,_(6R-(6alpha,7beta(Z)))-	322.59932901740973
CDM00001483_T121;CDM00001483_T129;CDM00001483_T220:chickenpox_vaccine	322.5965810390052
CDM00000713_T109;CDM00000713_T121;CDM00000713_T777;CDM00000713_T220:(3-endo,8-syn)-3-(3-Hydroxy-1-oxo-2-phenylpropoxy)-8-methyl-8-(1-methylethyl)-8-azoniabicyclo(3.2.1)octane	322.5940278097543
CD00003250_T109;CD00003250_T195;CD00003250_T234;CD00003250_T777:(2S,5R,6R)-6-{[(2R)-2-carboxy-2-thiophen-3-ylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.5905752738492
CD00296462_T109;CD00296462_T195:Antibiotics,_Cephalosporin	322.588939353697
CDM00000982_T109;CDM00000982_T195;CDM00000982_T240;CDM00000982_T777;CDM00000982_T121:2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine	322.5821489167402
CD00124751_T109;CD00124751_T121;CD00124751_T220:2-(2-{4-[(R)-(4-chlorophenyl)(phenyl)methyl]piperazin-1-yl}ethoxy)acetic_acid	322.5796045513213
CDM00007688_T109;CDM00007688_T121;CDM00007688_T777:Fluoroquinolone_antibacterials,_systemic	322.5775050494696
CDM00001217_T109;CDM00001217_T195;CDM00001217_T231;CDM00001217_T777:Anhydrous,_Cefixime	322.5772106324819
CDM00001080_T109;CDM00001080_T195;CDM00001080_T220;CDM00001080_T777:1-Oxa-6-azacyclopentadecan-15-one,_13-((2,6-dideoxy-3-C-methyl-3-O-methyl-alpha-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl)oxy)-,_(2R-(2R*,3S*,4R*,5R*,8R*,10R*,11R*,12S*,13S*,14R*))-	322.5754119375523
CD00206739_T121:Aerosol,_Nasal	322.5691162882752
CDM00000370_T114;CDM00000370_T121;CDM00000370_T231;CDM00000370_T777:2'3'_dideoxycytidine	322.56783121960365
CDM00001462_T109;CDM00001462_T121;CDM00001462_T234;CDM00001462_T777:Bramazil	322.5647506867791
CDM00000371_T114;CDM00000371_T121;CDM00000371_T220;CDM00000371_T777:2_3_dideoxyinosine	322.56330844902897
CD00159984_T116;CD00159984_T121;CD00159984_T129:HPV,_unspecified_formulation	322.56330498259354
CDM00000760_T109;CDM00000760_T195;CDM00000760_T231;CDM00000760_T777:(2S,5R,6R)-3,3-Dimethyl-6-{[(5-methyl-3-phenylisoxazol-4-yl)carbonyl]amino}-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	322.55817133683115
CDM00007730_T114;CDM00007730_T121;CDM00007730_T231;CDM00007730_T777:6H-Purin-6-One,_2-Amino-1,9-Dihydro-9-((1S,3R,4S)-4-Hydroxy-3-(Hydroxymethyl)-2-Methylenecyclopentyl)-_Monohydrate	322.5571370640413
CDM00000254_T109;CDM00000254_T195;CDM00000254_T220;CDM00000254_T777:3-Chloro-7-D-(2-phenylglycinamido)-3-cephem-4-carboxylic_acid	322.5567757461313
CD00356082_T777:Antibiotics	322.5525364745478
CDM00001799_T109;CDM00001799_T195;CDM00001799_T231;CDM00001799_T777;CDM00001799_T121:(3S)-(-)-9-Fluoro-3-methyl-10-(4-methyl-1-piperazinyl)-7-oxo-2,3-dihydro-7H-pyrido[1,2,3-de][1,4]benzoxazine-6-carboxylic_acid	322.5515433376097
CDM00001041_T114;CDM00001041_T121;CDM00001041_T550;CDM00001041_T777;CDM00001041_T231;CDM00001041_T109:9-(2-((-bis((pivaloyloxy)methoxy)phosphinyl)methoxy)ethyl)adenine	322.54873538457434
CDM00000726_T109;CDM00000726_T195;CDM00000726_T777;CDM00000726_T231:3'-Deoxykanamycin_b	322.54734607875884
CDM00000464_T109;CDM00000464_T121;CDM00000464_T231;CDM00000464_T777:1-(3,5-Dihydroxyphenyl)-1-hydroxy-2-((4-hydroxyphenyl)isopropylamino)ethane	322.54678317123887
CDM00003768_T109;CDM00003768_T121;CDM00003768_T231;CDM00003768_T777;CDM00003768_T114:9-((R)-2-((Bis(((isopropoxycarbonyl)oxy)methoxy)phosphinyl)methoxy)propyl)adenine,_Fumarate	322.54651840484166
CDM00000297_T109;CDM00000297_T121;CDM00000297_T231;CDM00000297_T777;CDM00000297_T195;CDM00000297_T220:1-cyclopropyl-6-fluoro-1,4-dihydro-4-oxo-7-(1-piperazinyl)-3-quinolinecarboxylic_acid	322.54631760350685
CDM00000260_T109;CDM00000260_T195;CDM00000260_T220;CDM00000260_T777:5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic_acid,_3-((acetyloxy)methyl)-7-(((2-amino-4-thiazolyl)(methoxyimino)acetyl)amino)-8-oxo-,_monosodium_salt,_(6R-(6alpha,7beta(Z)))-	322.54468371671874
CDM00000046_T109;CDM00000046_T121;CDM00000046_T240;CDM00000046_T777:(5-(propylthio)-1H-benzimidazol-2-yl)carbamic_acid_methyl_ester	322.5423320545491
CDM00001322_T109;CDM00001322_T121;CDM00001322_T777;CDM00001322_T240:(11beta,16alpha)-9,21-Dichloro-17-[(2-furanylcarbonyl)oxy]-11-hydroxy-16-methylpregna-1,4-diene-3,20-dione	322.5394609510459
CD00000314_T121:Agents,_Antifungal	322.539298451128
CDM00003729_T116;CDM00003729_T121;CDM00003729_T129;CDM00003729_T220;CDM00003729_T109:rota_virus,_live_attenuated	322.53680684646065
CDM00000643_T109;CDM00000643_T121;CDM00000643_T240;CDM00000643_T777:(5-benzoyl-1H-benzimidazol-2-yl)-carbamic_acid_methyl_ester	322.53345039692357
CDM00001715_T114;CDM00001715_T121;CDM00001715_T231;CDM00001715_T777:(-)-1-((2R,5S)-2-(Hydroxymethyl)-1,3-oxathiolan-5-yl)cytosine	322.52991103438166
CDM00001067_T109;CDM00001067_T195;CDM00001067_T231;CDM00001067_T777:1,4-Dihydro-1-deoxy-1',4-didehydro-5'-(2-methylpropyl)-1-oxorifamycin_xiv	322.52572287691726
CDM00000476_T114;CDM00000476_T121;CDM00000476_T231;CDM00000476_T777:2(1H)-Pyrimidinone,_4-amino-5-fluoro-	322.5253497433844
CD00002633_T114;CD00002633_T121:5'-Inosinic_acid,_homopolymer,_complex_with_5'-cytidylic_acid_homopolymer	322.51763616645815
CDM00000729_T109;CDM00000729_T195;CDM00000729_T231;CDM00000729_T777:1-N-Ethylsisomicin	322.5159253908039
CD00002672_T109;CD00002672_T121;CD00002672_T220:2-Pyrrolidinone,_1-ethenyl-,_homopolymer,_compd._with_iodine	322.5102443835702
CDM00000793_T109;CDM00000793_T121;CDM00000793_T231;CDM00000793_T777:1,3-bis(4-amidinophenoxy)pentane	322.5100195900385
CDM00003366_T109;CDM00003366_T195;CDM00003366_T231;CDM00003366_T777;CDM00003366_T121:1-Cyclopropyl-6-fluoro-1,4-dihydro-8-methoxy-7-((4as,7as)-octahydro-6H-pyrrolo(3,4-b)pyridin-6-yl)-4-oxo-3-quinolinecarboxylic_acid	322.50775401348966
CD00001186_T109;CD00001186_T121:4H-1-Benzopyran-2-carboxylic_acid,_5,5'-((2-hydroxy-1,3-propanediyl)bis(oxy))bis(4-oxo-,_disodium_salt)	322.5059442287424
