target	fet_p_value_and_ratio
CDM00002543_T121;CDM00002543_T777;CDM00002543_T109:[CV702]_LOOP_DIURETICS	322.12020659726613
CDM00001485_T109;CDM00001485_T121;CDM00001485_T777;CDM00001485_T130;CDM00001485_T240;CDM00001485_T220:1-deoxy-1-(methylamino)-D-glucitol_3-(acetylamino)-2,4,6-triiodo-5-((methylamino)carbonyl)_benzoate_(salt),_mixt._with_3-(acetylamino)-2,4,6-_triiodo-5-((methylamino)carbonyl)benzoic_acid_monosodium_salt	322.11521703778175
CDM00000431_T116;CDM00000431_T121;CDM00000431_T125;CDM00000431_T220;CDM00000431_T777;CDM00000431_T231:1-165-Erythropoietin_(human_clone_lambdaHEPOFL13_protein_moiety),_glycoform_alpha	322.0860877313965
CDM00000125_T116;CDM00000125_T129:antigen_antibody_complex	322.0674439655709
CD00002785_T114;CD00002785_T195;CD00002785_T330:Adenosine,_3'-((2-amino-3-(4-methoxyphenyl)-1-oxopropyl)amino)-3'-deoxy-N,N-dimethyl-,_(S)-	322.0533281412809
CDM00000781_T116;CDM00000781_T121;CDM00000781_T125;CDM00000781_T231;CDM00000781_T777:(1-34)-Human_Parathyroid_Hormone	322.04274465272175
CDM00001713_T109;CDM00001713_T121;CDM00001713_T231;CDM00001713_T777:2-morpholinoethyl_(E)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-5-phthalanyl)-4-methyl-4-hexenoate	322.0386398986341
CDM00000420_T121;CDM00000420_T777:drug_enzyme_inhibitors	322.0229048631798
CDM00000712_T109;CDM00000712_T195;CDM00000712_T220;CDM00000712_T777;CDM00000712_T121;CDM00000712_T200:4-Hexenoic_acid,_6-(1,3-dihydro-4-hydroxy-6-methoxy-7-methyl-3-oxo-5-isobenzofuranyl)-4-methyl-,_(E)-	322.0027439017725
CDM00000417_T116;CDM00000417_T121;CDM00000417_T240;CDM00000417_T777;CDM00000417_T220;CDM00000417_T109:1-(N-((S)-1-Carboxy-3-phenylpropyl)-L-alanyl)-L-proline_1'-ethyl_ester	321.96583001309125
CD00000060_T109;CD00000060_T121;CD00000060_T240;CD00000060_T777:10-(3-dimethylaminopropyl)phenothiazin-3-yl_methyl_ketone	321.96517543184154
CDM00000102_T116;CDM00000102_T121;CDM00000102_T123;CDM00000102_T231;CDM00000102_T777;CDM00000102_T125:2_angiotensin	321.96358335533813
CDM00001273_T109;CDM00001273_T121;CDM00001273_T231;CDM00001273_T777;CDM00001273_T220:2-Butyl-4-chloro-1-((2'-(1H-etrazol-5-yl)_(1,1'-biphenyl)-4-yl)methyl)-1H-imidazole-5-methanol	321.93832355527366
CDM00000915_T109;CDM00000915_T195;CDM00000915_T231;CDM00000915_T777:2-deoxy-2-(3-methyl-3-nitrosoureido)-D-glucopyranose	321.92712824650613
CD00000340_T121;CD00000340_T777:Agents,_Antihypertensive	321.89761521649905
CDM00000218_T109;CDM00000218_T121;CDM00000218_T127;CDM00000218_T237;CDM00000218_T777;CDM00000218_T125;CDM00000218_T200:1,25-DHCC	321.8883423550479
CD00356102_T777:Contrast_Media	321.8814649775734
CDM00000053_T109;CDM00000053_T121;CDM00000053_T220;CDM00000053_T777:1,5-Dihydro-4H-pyrazolo[3,4-d]pryimidin-4-one	321.86147402412297
CD00001202_T121;CD00001202_T777:[CV700]_DIURETICS	321.8562562664552
CD00355610_T334:2,6,8-Trihydroxypurine	321.8533324102944
CD00352863_T231;CD00352863_T777:urea	321.84588338849886
CDM00003768_T109;CDM00003768_T121;CDM00003768_T231;CDM00003768_T777;CDM00003768_T114:9-((R)-2-((Bis(((isopropoxycarbonyl)oxy)methoxy)phosphinyl)methoxy)propyl)adenine,_Fumarate	321.8194453177781
CD00000137_T109;CD00000137_T121;CD00000137_T125;CD00000137_T334;CD00000137_T777:11beta,21-Dihydroxy-3,20-diketo-4-pregnen-18-al	321.81540586943845
CDM00000910_T109;CDM00000910_T121;CDM00000910_T220;CDM00000910_T777:17-Hydroxy-7alpha-mercapto-3-oxo-17alpha-pregn-4-ene-21-carboxylic_Acid,_gamma_Lactone,_Acetate	321.7541628102334
CDM00001017_T109;CDM00001017_T121;CDM00001017_T127;CDM00001017_T237;CDM00001017_T777:1_alpha-hydroxycholecalciferol	321.74839021471684
CDM00000425_T109;CDM00000425_T121;CDM00000425_T127;CDM00000425_T237;CDM00000425_T238;CDM00000425_T777;CDM00000425_T225:2H-1,4-Benzodiazepine-2-thione,_7-chloro-5-(2-fluorophenyl)-1,3-dihydro-1-(2,2,2-trifluoroethyl)-	321.67967364133443
CD00356264_T777:phosphorus	321.6706100063985
CDM00000158_T109;CDM00000158_T121;CDM00000158_T131;CDM00000158_T220;CDM00000158_T777:1H-Purine,_6-((1-methyl-4-nitro-1H-imidazol-5-yl)thio)-	321.66779640017114
CDM00001429_T109;CDM00001429_T121;CDM00001429_T220;CDM00001429_T777;CDM00001429_T231:15,19-Epoxy-3H-pyrido(2,1-c)(1,4)oxaazacyclotricosine-1,7,20,21(4H,23H)-tetrone,_5,6,8,11,12,13,14,15,16,17,18,19,24,25,26,26a-hexadecahydro-5,19-dihydroxy-3-(2-(4-hydroxy-3-methoxycyclohexyl)-1-methylethenyl)-14,16-dimethoxy-4,10,12,18-tetramethyl-8-(2-p	321.6531427212669
CDM00000226_T121;CDM00000226_T197;CDM00000226_T220;CDM00000226_T777;CDM00000226_T122:Calcarea_phosphorica,_calcium_phosphate,_Homeopathic_preparation	321.64626565810545
CD00001798_T121;CD00001798_T129;CD00001798_T777:Agents,_Immunosuppressive	321.6459096960476
CDM00001103_T116;CDM00001103_T121;CDM00001103_T125;CDM00001103_T231;CDM00001103_T777:1,2-Dithia-5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50-hexadecaazacyclotripentacontane,_Cyclic_Peptide_Derivative	321.6376996788916
CDM00000220_T121;CDM00000220_T777:agents_blocking_calcium_channel	321.6276529900828
CDM00000216_T121;CDM00000216_T127;CDM00000216_T237;CDM00000216_T777;CDM00000216_T109:25_hydroxycholecalciferol	321.62472629147845
CDM00003155_T109;CDM00003155_T121;CDM00003155_T777:HMG_COA_REDUCTASE_INHIB	321.6213890861396
CDM00000682_T109;CDM00000682_T121;CDM00000682_T125;CDM00000682_T240;CDM00000682_T777:1-dehydro-6alpha-Methylhydrocortisone	321.6097172750156
CDM00000334_T116;CDM00000334_T121;CDM00000334_T234;CDM00000334_T777;CDM00000334_T129;CDM00000334_T109:Ciclosporina	321.5942783096737
CDM00001440_T109;CDM00001440_T121;CDM00001440_T220;CDM00001440_T777:[1S-[1alpha,3alpha,7beta,8beta(2S*,4S*),8abeta]]-1,2,3,7,8,8a-Hexahydro-3,7-dimethyl-8-[2-(tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl)ethyl]-1-naphthalenyl_2,2-dimethylbutanoate	321.58297733279926
CDM00000845_T109;CDM00000845_T121;CDM00000845_T125;CDM00000845_T240;CDM00000845_T777:1,_2-Dehydrocortisone	321.5592587524895
CDM00001863_T116;CDM00001863_T121;CDM00001863_T220;CDM00001863_T777:Albumin,_blood	321.55901028611316
CDM00000998_T121:Agents,_Vasoconstrictor	321.5393605477437
CDM00000398_T109;CDM00000398_T121;CDM00000398_T777;CDM00000398_T220:2,2'-[(1,4-DIOXOBUTANE-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium)	321.5352858549804
CDM00000844_T109;CDM00000844_T121;CDM00000844_T240;CDM00000844_T777:(11beta)-11,17,21-Trihydroxypregna-1,4-diene-3,20-dione	321.52045601798216
CD00356232_T777:electrolytes	321.5196357389493
CD00350949_T232;CD00350949_T777:alpha-Methylguanidino_acetic_acid	321.5042600678404
CDM00000233_T116;CDM00000233_T121;CDM00000233_T220;CDM00000233_T777;CDM00000233_T109;CDM00000233_T231:1-bis(2-chloroethyl)-amino-1-oxo-2-aza-5-oxaphosphoridin_monohydrate	321.49235541705565
CDM00000510_T109;CDM00000510_T195;CDM00000510_T240;CDM00000510_T777;CDM00000510_T121:Alcomicin	321.47704617532725
CDM00000219_T121;CDM00000219_T197;CDM00000219_T231;CDM00000219_T777;CDM00000219_T109:CaCO3	321.46555551054746
CDM00001411_T109;CDM00001411_T195;CDM00001411_T231;CDM00001411_T777:9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-Hexadecahydro-9,27-dihydroxy-3-((1R)-2-((1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl)-1-methylethyl)-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-23,27-epoxy-3H-pyrido(2,1-c)(1,4)oxaazacyclohentriacontine-1,5,11,2	321.4527008764071
CDM00000113_T121;CDM00000113_T777:AIANS	321.44560051013667
CDM00001001_T116;CDM00001001_T121;CDM00001001_T125;CDM00001001_T220;CDM00001001_T777:3-Isoleucyl_vasopressin	321.41158543406834
CDM00000289_T109;CDM00000289_T121;CDM00000289_T127;CDM00000289_T237;CDM00000289_T777:(1S,3Z)-3-[(2e)-2-[(1R,3AR,7as)-7a-methyl-1-[(2R)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidene-cyclohexan-1-ol	321.3930082218323
CDM00000199_T109;CDM00000199_T121;CDM00000199_T777;CDM00000199_T220:1,2-Benzenediol,_4-(1-hydroxy-2-((1-methylethyl)amino)butyl)-	321.38037215733766
CD00356286_T777:triglycerides	321.3790148435159
CDM00000119_T121:Agents,_Anticoagulant	321.3631153352405
CDM00007131_T116;CDM00007131_T121;CDM00007131_T129;CDM00007131_T231;CDM00007131_T777:antiVEGF	321.35837166888484
CDM00000422_T109;CDM00000422_T121;CDM00000422_T125;CDM00000422_T240;CDM00000422_T777;CDM00000422_T220:1,2-Benzenediol,_4-(1-hydroxy-2-(methylamino)ethyl)-,_(R)-	321.33949108116036
CDM00000863_T109;CDM00000863_T121;CDM00000863_T125;CDM00000863_T777:[HS875]_PROSTAGLANDINS	321.33664312971325
CD00350988_T231;CD00350988_T777:Kalium	321.334892137051
CDM00000501_T109;CDM00000501_T121;CDM00000501_T240;CDM00000501_T777;CDM00000501_T197:2-Furfurylamino-4-chloro-5-sulfamoylbenzoic_acid	321.3293084089257
CD00001602_T121;CD00001602_T196;CD00001602_T234;CD00001602_T777:atomic_helium	321.32835236072657
CDM00000304_T109;CDM00000304_T121;CDM00000304_T231;CDM00000304_T777;CDM00000304_T123;CDM00000304_T220:2,2-Dimethyl-5-(2,5-dimethylphenoxy)valeriansaeure	321.31409877196694
CDM00000236_T109;CDM00000236_T121;CDM00000236_T777;CDM00000236_T197;CDM00000236_T220;CDM00000236_T550:2,5-Cyclohexadiene-1,4-dione,_2-(2-((aminocarbonyl)oxy)-1-methoxyethyl)-3,6-bis(1-aziridinyl)-5-methyl-	321.3111487239906
CD00353382_T222:Cholesterol	321.3063829425456
CDM00000505_T116;CDM00000505_T129;CDM00000505_T121;CDM00000505_T231;CDM00000505_T777:7S_Gamma_Globulin	321.30449458224274
CDM00000539_T109;CDM00000539_T121;CDM00000539_T123;CDM00000539_T231;CDM00000539_T777;CDM00000539_T220;CDM00000539_T116:alpha-heparin	321.29991778879617
CDM00000036_T109;CDM00000036_T121;CDM00000036_T125;CDM00000036_T777:adrenal_cortex_hormone	321.279145680226
CD00350992_T237;CD00350992_T777:calcium	321.2737114514612
CDM00000517_T109;CDM00000517_T121;CDM00000517_T123;CDM00000517_T240;CDM00000517_T777:6-(hydroxymethyl)oxane-2,3,4,5-tetrol	321.2679610347
CD00355632_T240;CD00355632_T777:nitrogen	321.26685420766063
CDM00000015_T109;CDM00000015_T121;CDM00000015_T220;CDM00000015_T777:4-acetamidophenol	321.2062688080163
CDM00000198_T109;CDM00000198_T121;CDM00000198_T220;CDM00000198_T777:1-(p-Bromophenyl)-1-(2-pyridyl)-3-dimethylaminopropane	321.15891564244794
CDM00001009_T116;CDM00001009_T121;CDM00001009_T123;CDM00001009_T231:Coagulation_Factor_VIII_VWF	321.1491113117154
CD00001645_T116;CD00001645_T121;CD00001645_T123;CD00001645_T237;CD00001645_T777:Glyoxaline-5-alanine	321.05471090995616
CD00353689_T550:Alkaline_Phosphatase	321.03780376940233
CDM00000144_T116;CDM00000144_T121;CDM00000144_T123;CDM00000144_T237;CDM00000144_T777:2-Amino-5-guanidinovaleric_acid	321.0355673872925
CDM00001206_T121;CDM00001206_T130;CDM00001206_T197;CDM00001206_T220;CDM00001206_T777;CDM00001206_T123;CDM00001206_T196;CDM00001206_T109:Carbonyl_Compounds,_Iron	320.99888464813614
CDM00006811_T109;CDM00006811_T121:2	320.9582846404168
CDM00000116_T116;CDM00000116_T129;CDM00000116_T777;CDM00000116_T109;CDM00000116_T121;CDM00000116_T234;CDM00000116_T240:10-(3-(Dimethylamino)propyl)phenothiazine	320.9519133514372
CDM00000740_T121;CDM00000740_T123;CDM00000740_T197;CDM00000740_T220;CDM00000740_T777;CDM00000740_T240;CDM00000740_T231:Amidogen,_oxo-	320.9388961547278
CDM00000639_T121;CDM00000639_T197;CDM00000639_T234;CDM00000639_T777;CDM00000639_T109;CDM00000639_T220;CDM00000639_T242;CDM00000639_T200:800_Sodium_Bicarbonate_Powder	320.87526538983315
CD00000318_T129:antigens	320.6831779876875
CD00043529_T121;CD00043529_T196:element_k	320.4643285706317
CDM00009182_T109;CDM00009182_T121;CDM00009182_T231;CDM00009182_T777:(2S,4S,5S,7S)-5-Amino-N-(2-carbamoyl-2-methylpropyl)-4-hydroxy-2-isopropyl-7-(4-methoxy-3-(3-methoxypropoxy)benzyl)-8-methylnonamide	311.4098559376012
CD00351605_T330:Guanine	306.93685162807094
CDM00000389_T109;CDM00000389_T121;CDM00000389_T125;CDM00000389_T220;CDM00000389_T777:(15S)-Prostaglandin_e2	304.7067089112472
CDM00000079_T109;CDM00000079_T121;CDM00000079_T195;CDM00000079_T777:[AM300]_AMINOGLYCOSIDES	297.5653207259878
CDM00000684_T109;CDM00000684_T121;CDM00000684_T230;CDM00000684_T777:2,4-Dioxo-3,3-diethyl-5-methylpiperidine	294.32377329654264
CDM00000874_T109;CDM00000874_T121;CDM00000874_T127;CDM00000874_T237;CDM00000874_T777;CDM00000874_T232;CDM00000874_T233:2-Methyl-3-hydroxy-4,5-dihydroxymethylpyridine	293.83422136470773
CD00356216_T777:bilirubin	288.8281685286712
CDM00000112_T121;CDM00000112_T777;CDM00000112_T130:Agents,_Antiinflammatory	283.31577071264206
CDM00000540_T129;CDM00000540_T242;CDM00000540_T121;CDM00000540_T116;CDM00000540_T109:antigen_australia	275.1493466897231
CD00006321_T109;CD00006321_T195;CD00006321_T330:4H-Cyclopent(f)oxacyclotridecin-4-one,1,6,7,8,9,11a-beta,12,13,14,14a-alpha-decahydro-1-beta-13-alpha-dihydroxy-6-beta-methyl-	273.87749098367135
CD00032495_T121:dialysate_peritoneal	273.36583544795997
CDM00000040_T121;CDM00000040_T777:ADREN_BETA_ANTAG	273.0961194623409
CDM00000055_T109;CDM00000055_T121;CDM00000055_T220;CDM00000055_T777;CDM00000055_T195;CDM00000055_T231:1,3,5-Triazine-2,4-diamine,_6-(4-(bis(4-fluorophenyl)methyl)-1-piperazinyl)-N,N'-di-2-propenyl-	267.42380220193513
CD00003566_T109;CD00003566_T121;CD00003566_T231:1,25-dihydroxy-22-oxavitamin_D3	266.47882375467896
CDM00000021_T116;CDM00000021_T121;CDM00000021_T231;CDM00000021_T777;CDM00000021_T109;CDM00000021_T240:2-Acetoxybenzenecarboxylic_acid	266.45298249304875
CDM00000767_T109;CDM00000767_T121;CDM00000767_T242;CDM00000767_T777:1-Phenyl-2-(p-hydroxyphenyl)-3,5-dioxo-4-butylpyrazolidine	256.85217833478396
CDM00001000_T121:Agents,_Vasodilator	255.229120643304
CD00001232_T109;CD00001232_T121;CD00001232_T130:Acid,_Diethylenetriamine_Pentaacetic	254.8189107205881
CD00325751_T109;CD00325751_T121;CD00325751_T231:patiromer	252.87508557116723
CDM00001010_T121;CDM00001010_T197;CDM00001010_T220:Dihydrogen_oxide	250.56567689062254
CDM00001061_T109;CDM00001061_T121;CDM00001061_T220;CDM00001061_T777:3,5-Pyridinedicarboxylic_acid,_2-((2-aminoethoxy)methyl)-4-(2-chlorophenyl)-1,4-dihydro-6-methyl-,_3-ethyl_5-methyl_ester	250.0311482286234
CDM00000477_T109;CDM00000477_T121;CDM00000477_T125;CDM00000477_T231;CDM00000477_T777:9_.Alpha._Ff	244.5519218210103
CDM00000628_T109;CDM00000628_T121;CDM00000628_T231;CDM00000628_T777;CDM00000628_T330;CDM00000628_T220:1-Naphthaleneheptanoic_acid,_1,2,6,7,8,8a-hexahydro-beta,delta,6-trihydroxy-2-methyl-8-(2-methyl-1-oxobutoxy)-,_(1S-(1alpha(betaS*,deltaS*),2alpha,6alpha,8beta(R*),8aalpha))-	241.04609779204057
CDM00000378_T109;CDM00000378_T121;CDM00000378_T777;CDM00000378_T220;CDM00000378_T125:12beta-Hydroxydigitoxin	240.02081325875656
CDM00003740_T109;CDM00003740_T121;CDM00003740_T220;CDM00003740_T777:9,11alpha-Epoxy-17-hydroxy-3-oxo-17alpha-pregn-4-ene-7alpha,21-dicarboxylic_acid,_gamma-lactone,_Methyl_Ester	239.82908603790224
CD00007698_T109;CD00007698_T121:diethylene_triamine	234.8957443321038
CDM00001731_T109;CDM00001731_T121;CDM00001731_T231;CDM00001731_T777:diovan_[brand_name]	231.17649499915032
CDM00000997_T116;CDM00000997_T195;CDM00000997_T220;CDM00000997_T777;CDM00000997_T109:(1S,2R,18R,22S,25R,28R,40S)-22-(2-amino-2-Oxoethyl)-48-[2-O-(3-amino-2,3,6-trideoxy-3-methyl-alpha-L-lyxo-hexopyranosyl)-beta-D-glucopyranosyloxy]-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[(N-methyl-D-leucyl)amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentaazaoctacyclo[26.14.2.2(3,6).2(14,17).1(8,12).1(29,33).0(10,25).0(34,39)]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34,36,38,46,49-pentadecaene-40-carboxylic_acid	229.3446751423409
CDM00001292_T116;CDM00001292_T121;CDM00001292_T231;CDM00001292_T777;CDM00001292_T109:1-(N(Sup_2)-((S)-1-Carboxy-3-Phenylpropyl)-L-Lysyl)-L-Proline	226.214575982347
CDM00001858_T121;CDM00001858_T777:diuretics_potassium_sparing	225.8600628712062
CDM00000662_T109;CDM00000662_T121;CDM00000662_T220;CDM00000662_T777:1,1-Dimethylbiguanide	222.7326447793108
CD00003014_T121;CD00003014_T123;CD00003014_T197:chloride_sodium	222.21489631716958
CD00002088_T121;CD00002088_T131;CD00002088_T197;CD00002088_T330:Bichloride,_Mercury	221.65717295897517
CDM00000049_T121;CDM00000049_T777:ALDOSTERONE_ANTAG	219.2195347503501
CDM00001556_T109;CDM00001556_T121;CDM00001556_T127;CDM00001556_T231;CDM00001556_T777;CDM00001556_T116:3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium	216.78372515421694
CD00124838_T109;CD00124838_T121;CD00124838_T220:7-chloro-5-hydroxy-1-(2-methyl-4-(2-methylbenzoylamino)benzoyl)2,3,4,5-tetrahydro-1H-1-benzazepine	216.65893023383273
CD00138563_T109;CD00138563_T121:1-Naphthalenemethanamine,_a-methyl-N-(3-(3-(trifluoromethyl)phenyl)propyl)-,(aR)-,_Hydrochloride	216.1209592210134
CDM00000570_T109;CDM00000570_T121;CDM00000570_T220;CDM00000570_T777;CDM00000570_T231;CDM00000570_T200:1-(4-chlorobenzoyl)-5-methoxy-_2-methyl-1-H-indole-3-acetic_acid	215.52738824859992
CD00356082_T777:Antibiotics	214.909573753898
CDM00001767_T109;CDM00001767_T121;CDM00001767_T231;CDM00001767_T777:(1,1'-Biphenyl)-2-carboxylic_acid,_4'-((1,4'-dimethyl-2'-propyl(2,6'-bi-1H-benzimidazol)-1'-yl)methyl)-	210.3542289732867
CDM00001443_T121;CDM00001443_T197;CDM00001443_T220;CDM00001443_T777;CDM00001443_T130;CDM00001443_T109:Hemisodium_Phosphate	209.673927543013
CDM00000468_T116;CDM00000468_T121;CDM00000468_T123;CDM00000468_T220;CDM00000468_T777:BLOOD_COAG_FACTOR_I	209.18640451845104
CD00355894_T231:Gadolinium	208.46361425750666
CDM00001409_T109;CDM00001409_T121;CDM00001409_T220;CDM00001409_T777:(2S-(1(R*(r*)),2alpha,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic_acid	208.17662481871258
CDM00000326_T109;CDM00000326_T121;CDM00000326_T777;CDM00000326_T131;CDM00000326_T220:1,2_Benzopyrone_Derviatives	200.94708366769066
CD00301719_T121;CD00301719_T777:Calcium_Homeostasis	198.08850361112317
CDM00000275_T109;CDM00000275_T121;CDM00000275_T226;CDM00000275_T777;CDM00000275_T231:3H-1,4-Benzodiazepin-2-amine,_7-chloro-N-methyl-5-phenyl-,_4-oxide	197.55032510480316
CD00202979_T109;CD00202979_T121;CD00202979_T777:dabigatran	196.05270730215722
CD00350993_T237;CD00350993_T777:Magnesium	193.22134951748785
C0024467_123;C0024467_196:magnesium	193.21088097033248
CD00184666_T109;CD00184666_T121:Carbonate,_Sevelamer	187.6701754854773
CDM00000520_T109;CDM00000520_T121;CDM00000520_T123;CDM00000520_T231;CDM00000520_T777;CDM00000520_T197;CDM00000520_T220;CDM00000520_T130:1,2,3-propanetriol	182.80713064914937
CD00143460_T109;CD00143460_T121;CD00143460_T231:99m_Tc-sestamibi	178.20478415726217
CDM00000314_T109;CDM00000314_T121;CDM00000314_T220;CDM00000314_T777;CDM00000314_T231;CDM00000314_T195:4-(Di-N-propylsulfamoyl)benzoesaeure	177.46182993413308
CDM00000810_T109;CDM00000810_T121;CDM00000810_T231;CDM00000810_T777:2,4,6(1H,3H,5H)-Pyrimidinetrione,_5-ethyl-5-phenyl-	176.26763898940393
CDM00015047_T109;CDM00015047_T121;CDM00015047_T777:Fibrates	175.3610844445334
CDM00004872_T121;CDM00004872_T777;CDM00004872_T196;CDM00004872_T220:Escalith	175.07658424907524
CDM00001521_T109;CDM00001521_T121;CDM00001521_T220;CDM00001521_T777:(3R,5S,6E)-(+/-)-7-(3-(4-Fluorophenyl)-1-(1-methylethyl)-1H-indol-2-yl)-3,5-dihydroxy-6-heptenoic_Acid	168.55227014507793
CDM00000061_T116;CDM00000061_T121;CDM00000061_T126;CDM00000061_T231;CDM00000061_T777:agalsidase_alfa	168.43729713135153
CDM00000118_T116;CDM00000118_T129;CDM00000118_T777;CDM00000118_T200;CDM00000118_T121:Antibodies_Antineoplastics,_Monoclonal	166.96297671116403
CD00011192_T109;CD00011192_T121;CD00011192_T777:Antibiotic_9663	166.4787152103316
CDM00000641_T109;CDM00000641_T121;CDM00000641_T231;CDM00000641_T777;CDM00000641_T123:(2R,3R,4R,5R)-Hexane-1,2,3,4,5,6-hexaol	166.12780928921194
CDM00001666_T109;CDM00001666_T121;CDM00001666_T777;CDM00001666_T220:(3R,5S,6e)-7-(4-(4-Fluorophenyl)-6-(1-methylethyl)-2-(ethyl(methylsulfonyl)amino)-5-pyrimidinyl)-3,5-dihydroxy-6-heptenoic_acid	163.7841343436414
CDM00000077_T116;CDM00000077_T121;CDM00000077_T123;CDM00000077_T231;CDM00000077_T777;CDM00000077_T109;CDM00000077_T127;CDM00000077_T237:2-(1,2-dihydroxyethyl)-4,5-dihydroxy-furan-3-one	163.0104248004798
CD00355633_T240;CD00355633_T777:sodium_chloride	162.80919949808404
CD00003522_T109;CD00003522_T121;CD00003522_T127;CD00003522_T220:(1alpha,3beta,5Z,7E,22E)-9,10-Secoergosta-5,7,10(19),22-tetraene-1,3-diol	161.56330987452006
CDM00001084_T109;CDM00001084_T121;CDM00001084_T231;CDM00001084_T777:1H-1-Benzazepine-1-acetic_acid,_3-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-2,3,4,5-tetrahydro-2-oxo-,_(S-(R*,R*))-	160.2413585578642
CD00352861_T330:Oxalic_Acid	159.85599737467908
CDM00000343_T109;CDM00000343_T121;CDM00000343_T777;CDM00000343_T231:2,4-Imidazolidinedione,_1-(((5-(4-nitrophenyl)-2-furanyl)methylene)amino)-	158.21258197948768
CD00003861_T114;CD00003861_T121:2-5A	157.16682756440412
CDM00000080_T116;CDM00000080_T121;CDM00000080_T123;CDM00000080_T220;CDM00000080_T330;CDM00000080_T777;CDM00000080_T109;CDM00000080_T237:2-Aminopropanoic_acid	156.51236157520677
CDM00000908_T116;CDM00000908_T121;CDM00000908_T125;CDM00000908_T231;CDM00000908_T777;CDM00000908_T220:BioTropin	154.94951345403476
CDM00000281_T109;CDM00000281_T121;CDM00000281_T240;CDM00000281_T777:2H-1,2,4-Benzothiadiazine-7-sulfonamide,_6-chloro-,_1,1-dioxide	154.6165645807097
CDM00003351_T109;CDM00003351_T121;CDM00003351_T220;CDM00003351_T777;CDM00003351_T330:1-(cyclohexylocarbonyloxy)ethyl-2-ethoxy-1-(2'-(1H-tetrazol-5-yl)biphenyl-4-yl)-1H-benzimidazole-7-carboxylate	154.54213079360463
