target	fet_p_value_and_ratio
CDM00000173_T109;CDM00000173_T121;CDM00000173_T777;CDM00000173_T231:1-(isopropylamino)-3-[4-(2-methoxyethyl)phenoxy]propan-2-ol	321.94839634401944
CDM00000021_T116;CDM00000021_T121;CDM00000021_T231;CDM00000021_T777;CDM00000021_T109;CDM00000021_T240:2-Acetoxybenzenecarboxylic_acid	321.9415463835785
CDM00000383_T109;CDM00000383_T121;CDM00000383_T231;CDM00000383_T777:1,5-Benzothiazepin-4(5H)-one,_3-(acetyloxy)-5-(2-(dimethylamino)ethyl)-2,3-dihydro-2-(4-methoxyphenyl)-,_(2S-cis)-	321.93985036010156
CD00000060_T109;CD00000060_T121;CD00000060_T240;CD00000060_T777:10-(3-dimethylaminopropyl)phenothiazin-3-yl_methyl_ketone	321.9073485217201
CDM00000420_T121;CDM00000420_T777:drug_enzyme_inhibitors	321.90022987630516
CDM00000220_T121;CDM00000220_T777:agents_blocking_calcium_channel	321.8570495195345
CDM00000752_T109;CDM00000752_T121;CDM00000752_T234;CDM00000752_T777;CDM00000752_T195;CDM00000752_T240;CDM00000752_T220:2-Diethylaminoethyl_p-aminobenzoate	321.81415933341515
CD00356272_T777:ryanodine	321.8007059982202
CDM00001731_T109;CDM00001731_T121;CDM00001731_T231;CDM00001731_T777:diovan_[brand_name]	321.79528752593694
CD00002138_T109;CD00002138_T121;CD00002138_T131:Bichloride,_Methylene	321.7839394244965
CDM00000620_T109;CDM00000620_T121;CDM00000620_T240;CDM00000620_T777;CDM00000620_T195:2-2EtN-2MePhAcN	321.7330557830203
CDM00001273_T109;CDM00001273_T121;CDM00001273_T231;CDM00001273_T777;CDM00001273_T220:2-Butyl-4-chloro-1-((2'-(1H-etrazol-5-yl)_(1,1'-biphenyl)-4-yl)methyl)-1H-imidazole-5-methanol	321.7124904246657
CDM00000151_T109;CDM00000151_T121;CDM00000151_T220;CDM00000151_T777:1-p-Carbamoylmethylphenoxy-3-isopropylamino-2-propanol	321.70253601009676
CDM00000539_T109;CDM00000539_T121;CDM00000539_T123;CDM00000539_T231;CDM00000539_T777;CDM00000539_T220;CDM00000539_T116:alpha-heparin	321.70103779219204
CDM00000291_T109;CDM00000291_T121;CDM00000291_T123;CDM00000291_T237;CDM00000291_T777:2-hydroxyethyl-trimethyl-ammonium	321.6946890299878
CDM00000102_T116;CDM00000102_T121;CDM00000102_T123;CDM00000102_T231;CDM00000102_T777;CDM00000102_T125:2_angiotensin	321.6923118297782
CDM00000324_T116;CDM00000324_T121;CDM00000324_T777;CDM00000324_T109;CDM00000324_T220:alpha-[3-[[2-(3,4-Dimethoxyphenyl)ethyl]methylamino]propyl]-3,4-dimethoxy-alpha-(1-methylethyl)benzeneacetonitrile	321.68206612239146
CD00355894_T231:Gadolinium	321.6571072938374
CDM00000304_T109;CDM00000304_T121;CDM00000304_T231;CDM00000304_T777;CDM00000304_T123;CDM00000304_T220:2,2-Dimethyl-5-(2,5-dimethylphenoxy)valeriansaeure	321.65504406597523
CD00000340_T121;CD00000340_T777:Agents,_Antihypertensive	321.62372082883707
CDM00001411_T109;CDM00001411_T195;CDM00001411_T231;CDM00001411_T777:9,10,12,13,14,21,22,23,24,25,26,27,32,33,34,34a-Hexadecahydro-9,27-dihydroxy-3-((1R)-2-((1S,3R,4R)-4-hydroxy-3-methoxycyclohexyl)-1-methylethyl)-10,21-dimethoxy-6,8,12,14,20,26-hexamethyl-23,27-epoxy-3H-pyrido(2,1-c)(1,4)oxaazacyclohentriacontine-1,5,11,2	321.6121235673485
CDM00000734_T109;CDM00000734_T121;CDM00000734_T220;CDM00000734_T777:3,5-Pyridinedicarboxylic_acid,_1,4-dihydro-2,6-dimethyl-4-(2-nitrophenyl)-,_dimethyl_ester	321.59646094875797
CD00001202_T121;CD00001202_T777:[CV700]_DIURETICS	321.5905275058384
CD00351381_T330:Cytidine	321.57387629755834
CDM00000536_T109;CDM00000536_T121;CDM00000536_T240;CDM00000536_T777:1,1,1-Trifluoro-2-bromo-2-chloroethane	321.546940315071
CDM00000628_T109;CDM00000628_T121;CDM00000628_T231;CDM00000628_T777;CDM00000628_T330;CDM00000628_T220:1-Naphthaleneheptanoic_acid,_1,2,6,7,8,8a-hexahydro-beta,delta,6-trihydroxy-2-methyl-8-(2-methyl-1-oxobutoxy)-,_(1S-(1alpha(betaS*,deltaS*),2alpha,6alpha,8beta(R*),8aalpha))-	321.5430934302497
CDM00000596_T109;CDM00000596_T121;CDM00000596_T231;CDM00000596_T777;CDM00000596_T550:1,2-Benzenediol,_4-(1-hydroxy-2-((1-methylethyl)amino)ethyl)-	321.5364473857753
CD00353382_T222:Cholesterol	321.5266715047643
CDM00000116_T116;CDM00000116_T129;CDM00000116_T777;CDM00000116_T109;CDM00000116_T121;CDM00000116_T234;CDM00000116_T240:10-(3-(Dimethylamino)propyl)phenothiazine	321.52293450540014
CDM00000861_T109;CDM00000861_T121;CDM00000861_T231;CDM00000861_T777:1-((1-Methylethyl)amino)-3-(1-naphthalenyloxy)-2-propanol	321.521992360747
CDM00001000_T121:Agents,_Vasodilator	321.5106991634916
CDM00000759_T109;CDM00000759_T121;CDM00000759_T220;CDM00000759_T777:3-(α-L-rhamnopyranosyloxy)-1β,5β,11α,14,19-pentahydroxy-5β-card-20(22)-enolide	321.5072472313996
CDM00000468_T116;CDM00000468_T121;CDM00000468_T123;CDM00000468_T220;CDM00000468_T777:BLOOD_COAG_FACTOR_I	321.49177697138794
CD00356286_T777:triglycerides	321.4702717836019
CDM00000915_T109;CDM00000915_T195;CDM00000915_T231;CDM00000915_T777:2-deoxy-2-(3-methyl-3-nitrosoureido)-D-glucopyranose	321.4535477087407
CDM00000153_T109;CDM00000153_T121;CDM00000153_T240;CDM00000153_T777:[(1S,5R)-8-Methyl-8-azabicyclo[3.2.1]oct-3-yl]_3-hydroxy-2-phenyl-propanoate	321.44318316007025
CDM00000097_T109;CDM00000097_T121;CDM00000097_T777;CDM00000097_T220:[3(S)-endo]-α-(hydroxymethyl)benzeneacetic_acid_8-methyl-8-azabicyclo[3.2.1]oct-3-yl_ester	321.44193795540775
CD00355863_T550:Creatinine	321.4103030871856
CD00350988_T231;CD00350988_T777:Kalium	321.40884896779954
CDM00000869_T116;CDM00000869_T121;CDM00000869_T123;CDM00000869_T231;CDM00000869_T220;CDM00000869_T777:BLOOD_COAG_FACTOR_II	321.38647204442105
CD00001810_T109;CD00001810_T121;CD00001810_T127;CD00001810_T550:1,2,3,5/4,6-cyclohexanehexol	321.38404822813084
CDM00000055_T109;CDM00000055_T121;CDM00000055_T220;CDM00000055_T777;CDM00000055_T195;CDM00000055_T231:1,3,5-Triazine-2,4-diamine,_6-(4-(bis(4-fluorophenyl)methyl)-1-piperazinyl)-N,N'-di-2-propenyl-	321.3734244020894
CDM00000810_T109;CDM00000810_T121;CDM00000810_T231;CDM00000810_T777:2,4,6(1H,3H,5H)-Pyrimidinetrione,_5-ethyl-5-phenyl-	321.2887580379854
CD00350993_T237;CD00350993_T777:Magnesium	321.28437346017864
C0024467_123;C0024467_196:magnesium	321.28430784563193
CD00000137_T109;CD00000137_T121;CD00000137_T125;CD00000137_T334;CD00000137_T777:11beta,21-Dihydroxy-3,20-diketo-4-pregnen-18-al	321.2445577650186
CDM00000868_T116;CDM00000868_T121;CDM00000868_T123;CDM00000868_T220;CDM00000868_T777;CDM00000868_T236;CDM00000868_T200:Activated_protein_C	321.23080753578853
CD00001534_T116;CD00001534_T121;CD00001534_T123;CD00001534_T232;CD00001534_T777:2-aminoglutaramic_acid	321.1958554632024
CDM00000198_T109;CDM00000198_T121;CDM00000198_T220;CDM00000198_T777:1-(p-Bromophenyl)-1-(2-pyridyl)-3-dimethylaminopropane	321.1689382676064
CDM00000767_T109;CDM00000767_T121;CDM00000767_T242;CDM00000767_T777:1-Phenyl-2-(p-hydroxyphenyl)-3,5-dioxo-4-butylpyrazolidine	321.14084780266137
CDM00000864_T109;CDM00000864_T121;CDM00000864_T123;CDM00000864_T220;CDM00000864_T777:(5Z,13e)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate	321.13624716911886
CDM00000740_T121;CDM00000740_T123;CDM00000740_T197;CDM00000740_T220;CDM00000740_T777;CDM00000740_T240;CDM00000740_T231:Amidogen,_oxo-	321.098509918878
CD00350992_T237;CD00350992_T777:calcium	321.0142098791913
CDM00006811_T109;CDM00006811_T121:2	321.00103054391354
CDM00000138_T121;CDM00000138_T777;CDM00000138_T109;CDM00000138_T231;CDM00000138_T220:2-(4-Bromobenzohydryloxy)-ethyl-dimethylamine_Hydrochloride	320.9394049236071
CDM00000149_T116;CDM00000149_T121;CDM00000149_T126;CDM00000149_T231;CDM00000149_T237;CDM00000149_T777:2-Aminosuccinic_acid	320.9155929155457
CD00001602_T121;CD00001602_T196;CD00001602_T234;CD00001602_T777:atomic_helium	320.891057017694
CD00043529_T121;CD00043529_T196:element_k	320.8565017994963
CD00000718_T121;CD00000718_T123;CD00000718_T777:catecholamines	320.6790383791172
CDM00001556_T109;CDM00001556_T121;CDM00001556_T127;CDM00001556_T231;CDM00001556_T777;CDM00001556_T116:3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium	320.6431338040405
CD00001645_T116;CD00001645_T121;CD00001645_T123;CD00001645_T237;CD00001645_T777:Glyoxaline-5-alanine	320.619259980254
CD00002404_T121;CD00002404_T123;CD00002404_T196;CD00002404_T240;CD00002404_T777:Dioxygen	320.1216893034027
CD00149183_T109;CD00149183_T121;CD00149183_T130;CD00149183_T220:Tetrofosmin	319.79279514707144
CDM00001166_T114;CDM00001166_T121;CDM00001166_T231;CDM00001166_T777:Dasovas	310.7768055620158
CDM00001061_T109;CDM00001061_T121;CDM00001061_T220;CDM00001061_T777:3,5-Pyridinedicarboxylic_acid,_2-((2-aminoethoxy)methyl)-4-(2-chlorophenyl)-1,4-dihydro-6-methyl-,_3-ethyl_5-methyl_ester	308.72315729758014
CD00353704_T550:Mesenchymal_Stem_Cells	307.6450721082595
CDM00001759_T109;CDM00001759_T121;CDM00001759_T231;CDM00001759_T777:[2aR-[2a_alphaa,4beta,4a_beta,6beta,9alpha,(alphaR*,betaS*),-11alpha,12alpha,12a_alpha,12b_alpha]]-beta-[[(1,1-dimethylethoxy)carbonyl]-amino]-alpha-hydroxybenzemepropanoic_Acid_12b-(Acetyloxy)-12(benzyloxy)-2a,3,4,4a,5,6,8,10,11,12,12a,12b-dodecahydeo-4,-6,11-trihydroxy-4a,8,13,13-tetramethyl-5-oxo-7,11-methano-1H-cyclodeca[3,4]benz[1,2-b]oxet-9-yl_Ester	307.50421325141906
CDM00007724_T109;CDM00007724_T121;CDM00007724_T236;CDM00007724_T777:Ethyl_2-[[(1R)-1-cyclohexyl-2-_[(2S)-2-[[4-(n'-hydroxycarbamimidoyl)_phenyl]methylcarbamoyl]azetidin-1-yl]-_2-oxo-ethyl]amino]acetate	306.16935990927846
CDM00001824_T109;CDM00001824_T121;CDM00001824_T550;CDM00001824_T777:2,4_thiazolidinedione	304.8577047634088
CDM00000417_T116;CDM00000417_T121;CDM00000417_T240;CDM00000417_T777;CDM00000417_T220;CDM00000417_T109:1-(N-((S)-1-Carboxy-3-phenylpropyl)-L-alanyl)-L-proline_1'-ethyl_ester	304.19616655956884
CDM00000995_T116;CDM00000995_T121;CDM00000995_T126;CDM00000995_T236;CDM00000995_T777:Abbokinase	304.193812820545
CDM00001028_T109;CDM00001028_T121;CDM00001028_T130;CDM00001028_T231:123I_Labeled_3-Iodobenzylguanidine	301.01346599563254
CD00355663_T220:123I−	292.9170246114664
CDM00000137_T116;CDM00000137_T121;CDM00000137_T123;CDM00000137_T777:antithrombins	290.8913010916599
CD00001798_T121;CD00001798_T129;CD00001798_T777:Agents,_Immunosuppressive	283.88678801319173
CD00206753_T109;CD00206753_T121:Baby_Aspirin	277.0997066221441
CDM00001435_T121;CDM00001435_T197;CDM00001435_T220;CDM00001435_T777:Abbottselsun	275.9885326543268
CDM00000380_T109;CDM00000380_T121:1,4-dihydropyridine	272.42920300217935
CDM00001509_T109;CDM00001509_T121;CDM00001509_T236;CDM00001509_T777:[10-(3-Morpholin-4-yl-propionyl)-10H-phenothiazin-2-yl]-carbamic_acid_ethyl_ester	272.2933902469267
CD00356264_T777:phosphorus	272.2777984328113
CD00350991_T231;CD00350991_T777:13Al	270.0515120201896
CDM00000275_T109;CDM00000275_T121;CDM00000275_T226;CDM00000275_T777;CDM00000275_T231:3H-1,4-Benzodiazepin-2-amine,_7-chloro-N-methyl-5-phenyl-,_4-oxide	263.7110295436658
CDM00000150_T116;CDM00000150_T121;CDM00000150_T237;CDM00000150_T777:1-Methyl_N-L-alpha-aspartyl-L-phenylalanate	252.84435746915733
CDM00000617_T109;CDM00000617_T121;CDM00000617_T125;CDM00000617_T231;CDM00000617_T777;CDM00000617_T220:13-beta-Ethyl-17alpha-ethynyl-17beta-hydroxygon-4-en-3-one	252.58626099702465
CDM00000998_T121:Agents,_Vasoconstrictor	251.719180073845
CDM00000063_T109;CDM00000063_T121;CDM00000063_T226;CDM00000063_T777:4H-(1,2,4)Triazolo(4,3-a)(1,4)benzodiazepine,_8-chloro-1-methyl-6-phenyl-	241.97368736913214
CDM00002543_T121;CDM00002543_T777;CDM00002543_T109:[CV702]_LOOP_DIURETICS	239.5830684642741
CD00356206_T777:adenosine_diphosphate	236.6137553020853
CDM00001274_T109;CDM00001274_T121;CDM00001274_T123;CDM00001274_T240:(±)-2-hydroxypropanoic_acid	232.87600400371582
CDM00000422_T109;CDM00000422_T121;CDM00000422_T125;CDM00000422_T240;CDM00000422_T777;CDM00000422_T220:1,2-Benzenediol,_4-(1-hydroxy-2-(methylamino)ethyl)-,_(R)-	228.89481250570498
CDM00000358_T109;CDM00000358_T121;CDM00000358_T228;CDM00000358_T777:Adifax	227.57045245609595
CD00008166_T109;CD00008166_T121:Ergometrine_Maleate	224.6802768763954
CDM00000014_T109;CDM00000014_T121;CDM00000014_T231;CDM00000014_T777:2H-1-Benzopyran-2-one,_4-hydroxy-3-(1-(4-nitrophenyl)-3-oxobutyl)-	224.4895082825705
CDM00001010_T121;CDM00001010_T197;CDM00001010_T220:Dihydrogen_oxide	220.7070766851027
CDM00000462_T109;CDM00000462_T121;CDM00000462_T228;CDM00000462_T777:1-(meta-Trifluoromethyl-phenyl)-2_Ethylaminopropane	220.67034887014321
CDM00001567_T109;CDM00001567_T121;CDM00001567_T777;CDM00001567_T240:[2aR-[2a_Alpha,4beta,4a_beta,6beta,9alpha(alphaR*,betaS*),-11alpha,12alpha,12a_alpha,12b_alpha]]-beta-(benzoylamino)-alpha-hydroxybenzene-propanoic_acid_6,12b-bis(acetyloxy)-12-(benzoyloxy)-1a,33,4,-41,5,6,9,10,11,12,12a,12b-dodecahydro-4,11-dihydroxy-41,8,-12,13-tetramethyl-5-oxo-7,11-methano-1H-cyclodeca[3,4]benz[1,2-b]oxet-9-yl_Ester	220.42841905612391
CDM00000747_T109;CDM00000747_T121;CDM00000747_T125;CDM00000747_T220;CDM00000747_T777:1,2-benzenediol,_4-(2-amino-1-hydroxyethyl)-,_(+/-)-	220.36454139053077
CDM00000191_T116;CDM00000191_T121;CDM00000191_T131;CDM00000191_T231;CDM00000191_T777;CDM00000191_T109;CDM00000191_T129;CDM00000191_T200:abobotulinum_toxin_A	213.46290447927856
CDM00000538_T121;CDM00000538_T777:agents_hemostatic	212.34506396062986
CDM00001543_T109;CDM00001543_T121;CDM00001543_T220;CDM00001543_T777:2-Amino-2',6'-propionoxylidide	208.3965396660174
CDM00003740_T109;CDM00003740_T121;CDM00003740_T220;CDM00003740_T777:9,11alpha-Epoxy-17-hydroxy-3-oxo-17alpha-pregn-4-ene-7alpha,21-dicarboxylic_acid,_gamma-lactone,_Methyl_Ester	206.1739283838342
CDM00000312_T109;CDM00000312_T121;CDM00000312_T220;CDM00000312_T777:5H-Dibenzo(b,e)(1,4)diazepine,_8-chloro-11-(4-methyl-1-piperazinyl)-	203.80181254442175
CDM00001001_T116;CDM00001001_T121;CDM00001001_T125;CDM00001001_T220;CDM00001001_T777:3-Isoleucyl_vasopressin	200.74473878294032
CD00183091_T121;CD00183091_T777:Antithrombic_Drugs	198.22367468230578
CDM00001763_T109;CDM00001763_T121;CDM00001763_T231;CDM00001763_T777;CDM00001763_T550:((4-(1,4,5,6-tetrahydro-4-methyl-6-oxo-3-pyridazinyl)phenyl)hydrazono)propanedinitrile	195.10740790177874
CDM00000882_T109;CDM00000882_T121;CDM00000882_T220;CDM00000882_T777:1,1-Ethenediamine,_N-(2-(((5-((dimethylamino)methyl)-2-furanyl)methyl)thio)ethyl)-N'-methyl-2-nitro-	193.65545049535984
CD00002507_T109;CD00002507_T121;CD00002507_T231;CD00002507_T777:(-)-2-(2,2-Dicyclohexylethyl)piperidine	191.24656703596364
CDM00001474_T109;CDM00001474_T121;CDM00001474_T220;CDM00001474_T777:1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydro-1H-indol-2-carboxylic_acid	190.7980819927446
CDM00001406_T109;CDM00001406_T121;CDM00001406_T236;CDM00001406_T777:4-amino-5-chloro-N-(1-(3-(4-Fluorophenoxy)propyl)-3-methoxypiperidin-4-yl)-2-methoxybenzamide	188.82468470577368
CDM00000031_T114;CDM00000031_T121;CDM00000031_T123;CDM00000031_T231;CDM00000031_T777;CDM00000031_T109:2'-Deoxyadenosine	187.29616342584427
CDM00001822_T109;CDM00001822_T121;CDM00001822_T231;CDM00001822_T777:2,4-Thiazolidinedione,_5-004-02-((((methyl-2-pyridinylamino)ethoxy)phenyl)methyl)-	186.7822246754019
CDM00001409_T109;CDM00001409_T121;CDM00001409_T220;CDM00001409_T777:(2S-(1(R*(r*)),2alpha,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic_acid	185.46292228976827
