target	fet_p_value_and_ratio
CDM00007724_T109;CDM00007724_T121;CDM00007724_T236;CDM00007724_T777:Ethyl_2-[[(1R)-1-cyclohexyl-2-_[(2S)-2-[[4-(n'-hydroxycarbamimidoyl)_phenyl]methylcarbamoyl]azetidin-1-yl]-_2-oxo-ethyl]amino]acetate	322.6055287575651
CDM00001594_T109;CDM00001594_T121;CDM00001594_T231;CDM00001594_T777:1-(4-methanesulfonamidophenoxy)-2-(N-(4-methanesulfonamidophenethyl)-N-methylamine)ethane	322.5971608594363
CDM00016905_T109;CDM00016905_T121;CDM00016905_T220;CDM00016905_T777:1H-Pyrazolo(3,4-c)pyridine-3-carboxamide,_4,5,6,7-tetrahydro-1-(4-methoxyphenyl)-7-oxo-6-(4-(2-oxo-1-piperidinyl)phenyl)-	322.5947983575325
CDM00000472_T109;CDM00000472_T121;CDM00000472_T242;CDM00000472_T777:acetate_flecainide	322.5926226746294
CDM00003740_T109;CDM00003740_T121;CDM00003740_T220;CDM00003740_T777:9,11alpha-Epoxy-17-hydroxy-3-oxo-17alpha-pregn-4-ene-7alpha,21-dicarboxylic_acid,_gamma-lactone,_Methyl_Ester	322.5710331661253
CD00202979_T109;CD00202979_T121;CD00202979_T777:dabigatran	322.5671100617179
CD00301534_T121;CD00301534_T777:Vitamin_K_antagonists	322.5662424467504
CDM00002543_T121;CDM00002543_T777;CDM00002543_T109:[CV702]_LOOP_DIURETICS	322.54632822321435
CD00000087_T109;CD00000087_T121:(1Alpha,3Alpha,6Alpha,14Alpha,15Alpha,16Beta)-20-Ethyl-1,6,16-Trimethoxy-4-(Methoxymethyl)Aconitane-3,8,13,14,15-Pentol_8-Acetate_14-Benzoate	322.5457592572722
CDM00000853_T109;CDM00000853_T121;CDM00000853_T220;CDM00000853_T777:1-(2-(2-Hydroxy-3-(propylamino)propoxy)phenyl)-3-phenyl-1-propanone	322.53778647308206
CDM00015913_T109;CDM00015913_T121;CDM00015913_T777;CDM00015913_T220:5-chloro-N-(((5S)-2-oxo-3-(4-(3-oxomorpholin-4-yl)phenyl)-1,3-oxazolidin-5-yl)methyl)thiophene-2-carboxamide	322.5338074718014
CDM00015254_T109;CDM00015254_T121;CDM00015254_T220;CDM00015254_T777:dabigatran_etexilate	322.5291621830312
CDM00001096_T109;CDM00001096_T121;CDM00001096_T220;CDM00001096_T777;CDM00001096_T131:(+-)-1-((alpha-(2-Isopropoxyethoxy)-P-tolyl)oxy)-3-(isopropylamino)-2-propanol	322.48972883318135
CDM00000691_T109;CDM00000691_T121;CDM00000691_T231;CDM00000691_T777:1-(2',6'-Dimethylphenoxy)-2-aminopropane	322.4747042656821
CDM00000704_T109;CDM00000704_T121;CDM00000704_T777;CDM00000704_T220:4'-(1-Hydroxy-2-(isopropylamino)ethyl)methane_sulfonanilide	322.46927899881945
CDM00001629_T109;CDM00001629_T121;CDM00001629_T220;CDM00001629_T777:1,6-Dihydro-2-methyl-6-oxo(3,4'-bipyridine)-5-carbonitrile	322.4536686397727
CDM00007730_T114;CDM00007730_T121;CDM00007730_T231;CDM00007730_T777:6H-Purin-6-One,_2-Amino-1,9-Dihydro-9-((1S,3R,4S)-4-Hydroxy-3-(Hydroxymethyl)-2-Methylenecyclopentyl)-_Monohydrate	322.41749555668423
CDM00000396_T109;CDM00000396_T121;CDM00000396_T220;CDM00000396_T777:2-(1-(Ammoniocarbonyl)-3-(diisopropylammonio)-1-phenylpropyl)pyridinium_Phosphate	322.407754625849
CDM00015052_T114;CDM00015052_T121;CDM00015052_T231;CDM00015052_T777:1-(2-deoxy-beta-L-erythropentafuranosyl)-5-methyl-2,4(1H,3H)-pyrimidinedione	322.3945478327665
CDM00000082_T109;CDM00000082_T121;CDM00000082_T231;CDM00000082_T777;CDM00000082_T200;CDM00000082_T220:2-Butyl-3-(3,5-diiodo-4-(2-diethylaminoethoxy)benzoyl)benzofuran	322.393520694349
CDM00003778_T121;CDM00003778_T777:Antagonists,_Antidiuretic_Hormone	322.3923252920334
CDM00000103_T121;CDM00000103_T777:ACE_INHIB	322.387390542066
CD00000127_T109;CD00000127_T121;CD00000127_T231;CD00000127_T777:(5AR,6S,8S,10S,11S,11as,12ar,13R)-5-methyl-5a,6,8,9,10,11,11a,12-octahydro-5H-6,10:11,12a-dimethanoindolo[3,2-b]quinolizine-8,13-diol	322.3773644939794
CDM00001731_T109;CDM00001731_T121;CDM00001731_T231;CDM00001731_T777:diovan_[brand_name]	322.35733749638155
CDM00000469_T121:Antithrombotic_Agent	322.3387877173281
CDM00000137_T116;CDM00000137_T121;CDM00000137_T123;CDM00000137_T777:antithrombins	322.3250765604751
CDM00000833_T116;CDM00000833_T121;CDM00000833_T126;CDM00000833_T220;CDM00000833_T777;CDM00000833_T231:173-527-Plasminogen_activator_(human_tissue-type),_173-L-serine-174-L-tyrosine-175-L-glutamine-	322.3239265730986
CDM00000378_T109;CDM00000378_T121;CDM00000378_T777;CDM00000378_T220;CDM00000378_T125:12beta-Hydroxydigitoxin	322.32331982117864
CDM00003337_T121:Angiotensin_2_Receptor_Blocker	322.3159802137483
CDM00001598_T109;CDM00001598_T121;CDM00001598_T220;CDM00001598_T777:3-[4-(2-Hydroxy-3-isopropylamino-propoxy)-phenyl]-propionic_acid_methyl_ester	322.2970571314674
CDM00018592_T109;CDM00018592_T121;CDM00018592_T220;CDM00018592_T777:(3R)-3-cyclopentyl-3-(4-(7h-pyrrolo(2,3-d)pyrimidin-4-yl)pyrazol-1-yl)propanenitrile	322.2951177838975
CDM00000910_T109;CDM00000910_T121;CDM00000910_T220;CDM00000910_T777:17-Hydroxy-7alpha-mercapto-3-oxo-17alpha-pregn-4-ene-21-carboxylic_Acid,_gamma_Lactone,_Acetate	322.2884953277696
CDM00001366_T109;CDM00001366_T121;CDM00001366_T220;CDM00001366_T777:Clopidogrel_[Ban:Inn]	322.286566370122
CDM00000040_T121;CDM00000040_T777:ADREN_BETA_ANTAG	322.2779490524065
CD00001202_T121;CD00001202_T777:[CV700]_DIURETICS	322.2773441469295
CD00183091_T121;CD00183091_T777:Antithrombic_Drugs	322.2617775292155
CD00198604_T114;CD00198604_T121;CD00198604_T220;CD00198604_T777:(1S,2S,3R,5S)-3-(7-((1R,2S)-2-(3,4-Difluorophenyl)cyclopropylamino)-5-(propylthio)-3H-(1,2,3)triazolo(4,5-d)pyrimidin-3-yl)-5-(2-hydroxyethoxy)cyclopentane-1,2-diol	322.24947165282623
CDM00000420_T121;CDM00000420_T777:drug_enzyme_inhibitors	322.2398412320915
CDM00000326_T109;CDM00000326_T121;CDM00000326_T777;CDM00000326_T131;CDM00000326_T220:1,2_Benzopyrone_Derviatives	322.2382783319308
CDM00001041_T114;CDM00001041_T121;CDM00001041_T550;CDM00001041_T777;CDM00001041_T231;CDM00001041_T109:9-(2-((-bis((pivaloyloxy)methoxy)phosphinyl)methoxy)ethyl)adenine	322.23553328185557
CDM00001166_T114;CDM00001166_T121;CDM00001166_T231;CDM00001166_T777:Dasovas	322.232346110004
CDM00000417_T116;CDM00000417_T121;CDM00000417_T240;CDM00000417_T777;CDM00000417_T220;CDM00000417_T109:1-(N-((S)-1-Carboxy-3-phenylpropyl)-L-alanyl)-L-proline_1'-ethyl_ester	322.23232368595933
CDM00000401_T109;CDM00000401_T121;CDM00000401_T220;CDM00000401_T777:1,2-Benzenediol,_4-(2-((3-(4-hydroxyphenyl)-1-methylpropyl)amino)ethyl)-,_(+-)-	322.21948642877817
CDM00000007_T109;CDM00000007_T121;CDM00000007_T777;CDM00000007_T220:5-(o-Chlorobenzyl)-4,5,6,7-tetrahydrothieno(3,2-c)pyridinium_Chloride	322.20991682802094
CD00000060_T109;CD00000060_T121;CD00000060_T240;CD00000060_T777:10-(3-dimethylaminopropyl)phenothiazin-3-yl_methyl_ketone	322.1658150737501
CDM00003351_T109;CDM00003351_T121;CDM00003351_T220;CDM00003351_T777;CDM00003351_T330:1-(cyclohexylocarbonyloxy)ethyl-2-ethoxy-1-(2'-(1H-tetrazol-5-yl)biphenyl-4-yl)-1H-benzimidazole-7-carboxylate	322.1552075428195
CD00001886_T109;CD00001886_T121;CD00001886_T231:D-Glucitol,_1,4:3,6-dianhydro-	322.15420678455206
CDM00001292_T116;CDM00001292_T121;CDM00001292_T231;CDM00001292_T777;CDM00001292_T109:1-(N(Sup_2)-((S)-1-Carboxy-3-Phenylpropyl)-L-Lysyl)-L-Proline	322.15208500515456
CDM00000119_T121:Agents,_Anticoagulant	322.15061379154554
CD00356290_T777:vinyl_chloride	322.1476459244691
CDM00000880_T109;CDM00000880_T121;CDM00000880_T231;CDM00000880_T777:6-methoxy-α-(5-vinyl-2-quinuclidinyl)-4-quinolinemethanol	322.13845821644964
CDM00000820_T109;CDM00000820_T121;CDM00000820_T127;CDM00000820_T231;CDM00000820_T777:1,4-Naphthalenedione,_2-methyl-3-(3,7,11,15-tetramethyl-2-hexadecenyl)-,_(R-(R*,R*-(E)))-	322.1354933325793
CDM00001408_T116;CDM00001408_T129:aging_e	322.13538604609107
CDM00000556_T109;CDM00000556_T121;CDM00000556_T220;CDM00000556_T777:1(2H)-Phthalazinone,_hydrazone	322.1256697426339
CDM00000173_T109;CDM00000173_T121;CDM00000173_T777;CDM00000173_T231:1-(isopropylamino)-3-[4-(2-methoxyethyl)phenoxy]propan-2-ol	322.1185787434646
CD00000137_T109;CD00000137_T121;CD00000137_T125;CD00000137_T334;CD00000137_T777:11beta,21-Dihydroxy-3,20-diketo-4-pregnen-18-al	322.05367709714415
CDM00001000_T121:Agents,_Vasodilator	322.04934453941047
CDM00000102_T116;CDM00000102_T121;CDM00000102_T123;CDM00000102_T231;CDM00000102_T777;CDM00000102_T125:2_angiotensin	322.03731709067785
CD00002563_T116;CD00002563_T121;CD00002563_T123;CD00002563_T660:Creatine-P	322.0360896209957
CDM00000598_T109;CDM00000598_T121;CDM00000598_T231;CDM00000598_T777:1,4:3,6-Dianhydrosorbitol_2,5-dinitrate	322.01214794242765
CDM00001028_T109;CDM00001028_T121;CDM00001028_T130;CDM00001028_T231:123I_Labeled_3-Iodobenzylguanidine	321.9970514525685
CDM00000539_T109;CDM00000539_T121;CDM00000539_T123;CDM00000539_T231;CDM00000539_T777;CDM00000539_T220;CDM00000539_T116:alpha-heparin	321.9736013054041
CDM00001593_T109;CDM00001593_T121;CDM00001593_T240;CDM00001593_T777:1H-Imidazole,_4-(1-(2,3-dimethylphenyl)ethyl)-,_(R)-	321.9455731970714
CDM00003155_T109;CDM00003155_T121;CDM00003155_T777:HMG_COA_REDUCTASE_INHIB	321.9388630042791
CD00000340_T121;CD00000340_T777:Agents,_Antihypertensive	321.91694424255394
CDM00000021_T116;CDM00000021_T121;CDM00000021_T231;CDM00000021_T777;CDM00000021_T109;CDM00000021_T240:2-Acetoxybenzenecarboxylic_acid	321.89333315995384
CDM00000136_T116;CDM00000136_T121;CDM00000136_T220:antithrombin_iii	321.89266187810733
CDM00001273_T109;CDM00001273_T121;CDM00001273_T231;CDM00001273_T777;CDM00001273_T220:2-Butyl-4-chloro-1-((2'-(1H-etrazol-5-yl)_(1,1'-biphenyl)-4-yl)methyl)-1H-imidazole-5-methanol	321.88118066913705
CDM00000966_T109;CDM00000966_T121;CDM00000966_T220;CDM00000966_T777:Acide_tranexamique	321.8805860360127
CD00353472_T334:(2R)-2,3-dihydroxypropyl_2-(trimethylammonio)ethyl_phosphate	321.86832845620046
CD00198773_T116;CD00198773_T121;CD00198773_T220:PROS1_protein,_human	321.8407350969049
CDM00000868_T116;CDM00000868_T121;CDM00000868_T123;CDM00000868_T220;CDM00000868_T777;CDM00000868_T236;CDM00000868_T200:Activated_protein_C	321.83063300445576
CDM00000752_T109;CDM00000752_T121;CDM00000752_T234;CDM00000752_T777;CDM00000752_T195;CDM00000752_T240;CDM00000752_T220:2-Diethylaminoethyl_p-aminobenzoate	321.81415933341515
CD00355725_T220:Tomato	321.8046914667176
CD00356272_T777:ryanodine	321.8007059982202
CDM00000521_T109;CDM00000521_T121;CDM00000521_T231;CDM00000521_T777:1,2,3-propanetriol_trinitrate	321.79960150425217
CD00002138_T109;CD00002138_T121;CD00002138_T131:Bichloride,_Methylene	321.7839394244965
CDM00000394_T109;CDM00000394_T121;CDM00000394_T220;CDM00000394_T777:2,2',2'',2''''-[(4,8-Dipiperidinopyrimido-[5,4-d]pyrimidine-2,6-diyl)dinitrilo]tetraethanol	321.7789918554132
CDM00000220_T121;CDM00000220_T777:agents_blocking_calcium_channel	321.77869210139477
CDM00000153_T109;CDM00000153_T121;CDM00000153_T240;CDM00000153_T777:[(1S,5R)-8-Methyl-8-azabicyclo[3.2.1]oct-3-yl]_3-hydroxy-2-phenyl-propanoate	321.7638579636337
CDM00000097_T109;CDM00000097_T121;CDM00000097_T777;CDM00000097_T220:[3(S)-endo]-α-(hydroxymethyl)benzeneacetic_acid_8-methyl-8-azabicyclo[3.2.1]oct-3-yl_ester	321.76383566961465
CDM00000116_T116;CDM00000116_T129;CDM00000116_T777;CDM00000116_T109;CDM00000116_T121;CDM00000116_T234;CDM00000116_T240:10-(3-(Dimethylamino)propyl)phenothiazine	321.7634476902644
CDM00001715_T114;CDM00001715_T121;CDM00001715_T231;CDM00001715_T777:(-)-1-((2R,5S)-2-(Hydroxymethyl)-1,3-oxathiolan-5-yl)cytosine	321.75503848356476
CDM00000560_T109;CDM00000560_T121;CDM00000560_T220;CDM00000560_T777:Biosupressin	321.7546677618413
CD00000774_T109;CD00000774_T121:alpha_Chloralose	321.74852142912175
CD00356005_T550:Leukotriene_B4	321.7385126743171
CDM00000324_T116;CDM00000324_T121;CDM00000324_T777;CDM00000324_T109;CDM00000324_T220:alpha-[3-[[2-(3,4-Dimethoxyphenyl)ethyl]methylamino]propyl]-3,4-dimethoxy-alpha-(1-methylethyl)benzeneacetonitrile	321.7361333838461
CDM00000620_T109;CDM00000620_T121;CDM00000620_T240;CDM00000620_T777;CDM00000620_T195:2-2EtN-2MePhAcN	321.7330557830203
CDM00000323_T121:birth_contraceptive_control_pills	321.72997378171425
CDM00003768_T109;CDM00003768_T121;CDM00003768_T231;CDM00003768_T777;CDM00003768_T114:9-((R)-2-((Bis(((isopropoxycarbonyl)oxy)methoxy)phosphinyl)methoxy)propyl)adenine,_Fumarate	321.7240200736758
CD00002570_T109;CD00002570_T121:Chloride,_Choline_Phosphate	321.7226970853175
CDM00000151_T109;CDM00000151_T121;CDM00000151_T220;CDM00000151_T777:1-p-Carbamoylmethylphenoxy-3-isopropylamino-2-propanol	321.71118511920525
CDM00000861_T109;CDM00000861_T121;CDM00000861_T231;CDM00000861_T777:1-((1-Methylethyl)amino)-3-(1-naphthalenyloxy)-2-propanol	321.7078731880165
CDM00000869_T116;CDM00000869_T121;CDM00000869_T123;CDM00000869_T231;CDM00000869_T220;CDM00000869_T777:BLOOD_COAG_FACTOR_II	321.6999996390241
CDM00000291_T109;CDM00000291_T121;CDM00000291_T123;CDM00000291_T237;CDM00000291_T777:2-hydroxyethyl-trimethyl-ammonium	321.6946890299878
CDM00000596_T109;CDM00000596_T121;CDM00000596_T231;CDM00000596_T777;CDM00000596_T550:1,2-Benzenediol,_4-(1-hydroxy-2-((1-methylethyl)amino)ethyl)-	321.6831262847981
CD00350949_T232;CD00350949_T777:alpha-Methylguanidino_acetic_acid	321.68118319508676
CD00355894_T231:Gadolinium	321.63778065752507
CDM00000540_T129;CDM00000540_T242;CDM00000540_T121;CDM00000540_T116;CDM00000540_T109:antigen_australia	321.62679521209327
CDM00000188_T116;CDM00000188_T121;CDM00000188_T123;CDM00000188_T777:blood_clot_factor	321.62561418615365
CDM00000538_T121;CDM00000538_T777:agents_hemostatic	321.6155657549373
CDM00000998_T121:Agents,_Vasoconstrictor	321.58297865229383
CD00355863_T550:Creatinine	321.5663643485102
CDM00000431_T116;CDM00000431_T121;CDM00000431_T125;CDM00000431_T220;CDM00000431_T777;CDM00000431_T231:1-165-Erythropoietin_(human_clone_lambdaHEPOFL13_protein_moiety),_glycoform_alpha	321.5641981654031
CD00000718_T121;CD00000718_T123;CD00000718_T777:catecholamines	321.55382812359915
CDM00000307_T109;CDM00000307_T121;CDM00000307_T220;CDM00000307_T777;CDM00000307_T200:1H-Imidazol-2-amine,_N-(2,6-dichlorophenyl)-4,5-dihydro-	321.54696730946114
CDM00000536_T109;CDM00000536_T121;CDM00000536_T240;CDM00000536_T777:1,1,1-Trifluoro-2-bromo-2-chloroethane	321.546940315071
CDM00000852_T109;CDM00000852_T121;CDM00000852_T125;CDM00000852_T777:gestagen	321.54134407910146
CDM00000456_T116;CDM00000456_T121;CDM00000456_T123;CDM00000456_T231;CDM00000456_T777;CDM00000456_T129;CDM00000456_T126;CDM00000456_T220:Activated_Factor_VII	321.52673226050007
CD00003397_T109;CD00003397_T121;CD00003397_T000:Aethylcarbamat	321.5170336860943
CDM00000759_T109;CDM00000759_T121;CDM00000759_T220;CDM00000759_T777:3-(α-L-rhamnopyranosyloxy)-1β,5β,11α,14,19-pentahydroxy-5β-card-20(22)-enolide	321.5072472313996
CDM00001001_T116;CDM00001001_T121;CDM00001001_T125;CDM00001001_T220;CDM00001001_T777:3-Isoleucyl_vasopressin	321.4892144388039
CDM00000138_T121;CDM00000138_T777;CDM00000138_T109;CDM00000138_T231;CDM00000138_T220:2-(4-Bromobenzohydryloxy)-ethyl-dimethylamine_Hydrochloride	321.47668017465793
CDM00000956_T116;CDM00000956_T129;CDM00000956_T121;CDM00000956_T126;CDM00000956_T231:Activity,_Glomerular_Procoagulant	321.4673467058528
CDM00000233_T116;CDM00000233_T121;CDM00000233_T220;CDM00000233_T777;CDM00000233_T109;CDM00000233_T231:1-bis(2-chloroethyl)-amino-1-oxo-2-aza-5-oxaphosphoridin_monohydrate	321.4665161553295
CDM00000747_T109;CDM00000747_T121;CDM00000747_T125;CDM00000747_T220;CDM00000747_T777:1,2-benzenediol,_4-(2-amino-1-hydroxyethyl)-,_(+/-)-	321.4555156159423
CDM00000915_T109;CDM00000915_T195;CDM00000915_T231;CDM00000915_T777:2-deoxy-2-(3-methyl-3-nitrosoureido)-D-glucopyranose	321.4535477087407
CDM00000501_T109;CDM00000501_T121;CDM00000501_T240;CDM00000501_T777;CDM00000501_T197:2-Furfurylamino-4-chloro-5-sulfamoylbenzoic_acid	321.4457910655235
CD00353382_T222:Cholesterol	321.4396202414019
CD00350988_T231;CD00350988_T777:Kalium	321.40884896779954
CD00001810_T109;CD00001810_T121;CD00001810_T127;CD00001810_T550:1,2,3,5/4,6-cyclohexanehexol	321.38404822813084
CDM00000055_T109;CDM00000055_T121;CDM00000055_T220;CDM00000055_T777;CDM00000055_T195;CDM00000055_T231:1,3,5-Triazine-2,4-diamine,_6-(4-(bis(4-fluorophenyl)methyl)-1-piperazinyl)-N,N'-di-2-propenyl-	321.38339334358
CDM00000859_T109;CDM00000859_T121;CDM00000859_T234;CDM00000859_T777:2,6-Bis(1-methylethyl)phenol	321.375529503125
CDM00000202_T109;CDM00000202_T121;CDM00000202_T231;CDM00000202_T777:1-Butyl-2',6'-pipecoloxylidide	321.37410178500414
CDM00000466_T109;CDM00000466_T121;CDM00000466_T777;CDM00000466_T227:1-Phenethyl-4-(N-phenylpropionamido)piperidine	321.3418769204909
CDM00000457_T116;CDM00000457_T121;CDM00000457_T123;CDM00000457_T777;CDM00000457_T220;CDM00000457_T231;CDM00000457_T200:Advate	321.33148251658184
CDM00000063_T109;CDM00000063_T121;CDM00000063_T226;CDM00000063_T777:4H-(1,2,4)Triazolo(4,3-a)(1,4)benzodiazepine,_8-chloro-1-methyl-6-phenyl-	321.312413604428
CDM00000795_T109;CDM00000795_T121;CDM00000795_T234;CDM00000795_T777:2,4,6(1H,3H,5H)-Pyrimidinetrione,_5-ethyl-5-(1-methylbutyl)-	321.293510731463
CD00350993_T237;CD00350993_T777:Magnesium	321.28437346017864
C0024467_123;C0024467_196:magnesium	321.28430784563193
CDM00000275_T109;CDM00000275_T121;CDM00000275_T226;CDM00000275_T777;CDM00000275_T231:3H-1,4-Benzodiazepin-2-amine,_7-chloro-N-methyl-5-phenyl-,_4-oxide	321.2830588923493
CDM00000088_T109;CDM00000088_T121;CDM00000088_T123;CDM00000088_T226;CDM00000088_T777;CDM00000088_T225;CDM00000088_T131;CDM00000088_T220:[1-(3-Methoxyphenyl)-2-propyl]amine	321.2518793964104
CD00002404_T121;CD00002404_T123;CD00002404_T196;CD00002404_T240;CD00002404_T777:Dioxygen	321.237967996425
CDM00000468_T116;CDM00000468_T121;CDM00000468_T123;CDM00000468_T220;CDM00000468_T777:BLOOD_COAG_FACTOR_I	321.2280360604434
CDM00018404_T121;CDM00018404_T129;CDM00018404_T220;CDM00018404_T109:Brown_rice	321.2234112305897
CD00353396_T330:Arachidonic_Acid	321.220124720942
CDM00000767_T109;CDM00000767_T121;CDM00000767_T242;CDM00000767_T777:1-Phenyl-2-(p-hydroxyphenyl)-3,5-dioxo-4-butylpyrazolidine	321.21447435276775
CDM00000893_T109;CDM00000893_T121;CDM00000893_T234;CDM00000893_T777;CDM00000893_T195;CDM00000893_T220;CDM00000893_T200:2-Carboxyphenol	321.2113073404193
CDM00000198_T109;CDM00000198_T121;CDM00000198_T220;CDM00000198_T777:1-(p-Bromophenyl)-1-(2-pyridyl)-3-dimethylaminopropane	321.20942930299736
CD00001534_T116;CD00001534_T121;CD00001534_T123;CD00001534_T232;CD00001534_T777:2-aminoglutaramic_acid	321.1958554632024
CD00001602_T121;CD00001602_T196;CD00001602_T234;CD00001602_T777:atomic_helium	321.17919388911974
CDM00000740_T121;CDM00000740_T123;CDM00000740_T197;CDM00000740_T220;CDM00000740_T777;CDM00000740_T240;CDM00000740_T231:Amidogen,_oxo-	321.174331175318
CD00350992_T237;CD00350992_T777:calcium	321.15653178376795
CDM00006811_T109;CDM00006811_T121:2	321.0901521731614
CD00001645_T116;CD00001645_T121;CD00001645_T123;CD00001645_T237;CD00001645_T777:Glyoxaline-5-alanine	321.0732814016403
CDM00000031_T114;CDM00000031_T121;CDM00000031_T123;CDM00000031_T231;CDM00000031_T777;CDM00000031_T109:2'-Deoxyadenosine	321.05390363221517
CDM00000486_T109;CDM00000486_T121;CDM00000486_T240;CDM00000486_T777:Adofen	320.98218384368596
CDM00000422_T109;CDM00000422_T121;CDM00000422_T125;CDM00000422_T240;CDM00000422_T777;CDM00000422_T220:1,2-Benzenediol,_4-(1-hydroxy-2-(methylamino)ethyl)-,_(R)-	320.95728037587844
CD00353642_T231:1H-Imidazole-4-ethanamine	320.92844191671736
CDM00000149_T116;CDM00000149_T121;CDM00000149_T126;CDM00000149_T231;CDM00000149_T237;CDM00000149_T777:2-Aminosuccinic_acid	320.9155929155457
CDM00000080_T116;CDM00000080_T121;CDM00000080_T123;CDM00000080_T220;CDM00000080_T330;CDM00000080_T777;CDM00000080_T109;CDM00000080_T237:2-Aminopropanoic_acid	320.86255367952504
CD00043529_T121;CD00043529_T196:element_k	320.727781084138
CDM00001556_T109;CDM00001556_T121;CDM00001556_T127;CDM00001556_T231;CDM00001556_T777;CDM00001556_T116:3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium	320.6431338040405
CDM00003236_T109;CDM00003236_T121;CDM00003236_T225;CDM00003236_T777:[1R-(Exo,exo)]-3-(benzoyloxy)-8-methyl-8-azabicyclo[3.2.1]octane-2-carboxylic_acid,_methyl_ester	320.5078167689398
CDM00000570_T109;CDM00000570_T121;CDM00000570_T220;CDM00000570_T777;CDM00000570_T231;CDM00000570_T200:1-(4-chlorobenzoyl)-5-methoxy-_2-methyl-1-H-indole-3-acetic_acid	317.4751369669921
CDM00000744_T121;CDM00000744_T197;CDM00000744_T231;CDM00000744_T777;CDM00000744_T109:Cyanonitrosylferrate	317.40040139619566
CDM00000383_T109;CDM00000383_T121;CDM00000383_T231;CDM00000383_T777:1,5-Benzothiazepin-4(5H)-one,_3-(acetyloxy)-5-(2-(dimethylamino)ethyl)-2,3-dihydro-2-(4-methoxyphenyl)-,_(2S-cis)-	314.63695078543475
CD00001850_T121:ionophore	309.89047875595344
CDM00000460_T109;CDM00000460_T121;CDM00000460_T123;CDM00000460_T237;CDM00000460_T777:Fatty_Acid,_n3	307.17498243503525
CDM00000517_T109;CDM00000517_T121;CDM00000517_T123;CDM00000517_T240;CDM00000517_T777:6-(hydroxymethyl)oxane-2,3,4,5-tetrol	302.649753290959
CDM00007449_T109;CDM00007449_T121;CDM00007449_T777;CDM00007449_T220:747,_CS	301.41689633185933
CDM00000542_T109;CDM00000542_T121;CDM00000542_T242;CDM00000542_T777:2,2',3,3',5,5'-hexachloro-6,6'-dihydroxydiphenylmethane	296.2549524263874
CDM00001539_T109;CDM00001539_T121;CDM00001539_T242;CDM00001539_T777:1-Piperidinebutanol,_alpha-(4-(1,1-dimethylethyl)phenyl)-4-(hydroxydiphenylmethyl)-	294.79628514451434
CD00355663_T220:123I−	292.9170246114664
CDM00000818_T121;CDM00000818_T777:Antiphosphodiesterases	280.14099162117543
